species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb,E_Hp
Gammarus_pulex,1.120860e+02,7.125469e+02,1.082696e+03,1.700000e-01,1.350000e-04,5.100000e-02,3.183411e-01,2.861500e+02,True,False,4.028563e+01,8.942400e-01,1.776000e-02,3.233844e+02,3.032000e-06,5.441000e-02,3.545000e+00
Francolinus_francolinus,2.508166e+00,3.696245e+00,3.613739e+02,2.800000e-01,1.250000e+01,4.250000e+02,2.905578e-01,3.138500e+02,False,False,3.480622e+03,9.760100e-01,2.178000e-02,1.329025e+03,3.143000e-11,5.649000e+02,2.400000e+03
Emydura_macquarii,6.483123e+01,3.098600e+03,6.340577e+03,3.000000e-01,8.000000e+00,4.000000e+03,1.186643e-01,2.951500e+02,False,False,2.940998e+02,7.362000e-01,6.046400e-02,1.640250e+01,1.211000e-09,1.366000e+04,1.168000e+07
Coenocorypha_aucklandica,4.088807e+00,1.102472e+01,9.376324e+02,2.800000e-01,1.360000e+01,1.160000e+02,4.266064e-02,3.141500e+02,False,False,1.619285e+03,9.892100e-01,9.823000e-02,5.054632e+02,8.038000e-18,7.456000e+02,3.617000e+04
Sceloporus_magister,5.189369e+01,1.501563e+03,4.276524e+03,3.000000e-01,1.000000e+00,4.970000e+01,3.801238e-02,2.871500e+02,False,False,1.489583e+02,5.209100e-01,2.344900e-02,2.612940e+01,4.242000e-07,4.238000e+03,2.190000e+04
Myotis_velifer,6.031221e+01,1.586450e+02,1.111160e+03,3.000000e-01,3.200000e+00,1.110000e+01,1.016955e-02,3.079500e+02,False,True,2.875229e+03,9.836400e-01,2.304200e-02,3.322592e+03,3.725000e-11,2.289000e+02,2.411000e+03
Antrostomus_vociferus,3.648232e+00,7.097928e+00,7.491877e+02,2.800000e-01,5.400000e+00,5.650000e+01,3.176774e-02,3.109500e+02,False,False,1.499260e+04,9.977300e-01,7.530900e-02,1.234816e+04,9.661000e-14,3.154000e+01,2.810000e+03
Oncorhynchus_clarkii_stomias,1.612296e+02,3.455625e+03,1.446289e+04,2.000000e-01,8.000000e-02,1.500000e+02,2.169931e-01,2.801500e+02,True,False,2.108516e+02,7.215000e-01,5.850000e-02,5.788790e+01,4.665000e-07,9.580000e+01,3.200000e+04
Pacifastacus_leniusculus,1.284527e+02,2.999127e+03,1.913783e+04,1.700000e-01,3.500000e-02,8.940000e+01,3.657678e-01,2.831500e+02,False,False,2.098752e+02,9.136200e-01,4.727000e-02,5.661740e+01,1.419000e-08,3.236100e+00,9.641000e+03
Atlapetes_semirufus,3.041760e+00,6.872675e+00,6.658494e+02,2.800000e-01,2.900000e+00,3.085000e+01,4.505523e-02,3.147500e+02,False,False,8.279105e+02,9.875300e-01,4.183500e-02,4.154825e+02,1.687000e-12,1.074000e+02,1.248000e+03
Quiscalus_major,2.653885e+00,7.761771e+00,6.170205e+02,2.800000e-01,6.630000e+00,1.112000e+02,9.011046e-02,3.147500e+02,False,False,2.186511e+03,9.743700e-01,4.910600e-02,8.874375e+02,4.109000e-14,3.274000e+02,6.865000e+03
Sclerophrys_pentoni,2.645856e+00,3.889408e+02,1.158885e+03,2.800000e-01,4.200000e-03,3.483000e+01,1.708539e+00,3.001500e+02,False,False,5.658458e+01,9.630700e-01,7.917800e-02,1.726380e+01,2.413000e-09,1.039000e+00,2.618000e+03
Pristis_perotteti,1.056161e+02,2.254298e+03,7.583583e+03,2.000000e-01,1.143675e+03,5.910000e+05,1.443908e-02,2.971500e+02,False,False,6.513429e+03,9.934600e-01,4.642500e-02,2.490467e+02,6.051000e-10,2.649000e+03,2.155000e+05
Manorina_melanophrys,3.164247e+00,7.177586e+00,6.037035e+02,2.800000e-01,2.500000e+00,2.550000e+01,4.505523e-02,3.147500e+02,False,False,8.004390e+02,9.871400e-01,3.440700e-02,4.447264e+02,2.522000e-12,8.606000e+01,9.767000e+02
Tolypeutes_matacus,1.361487e+02,2.202059e+02,3.528302e+03,3.000000e-01,8.000000e+01,1.500000e+03,1.042995e-02,3.082500e+02,False,True,5.291707e+03,9.816800e-01,1.099200e-01,9.000560e+02,2.016000e-29,3.883000e+03,1.342000e+06
Grus_americana,5.809820e+00,1.730451e+01,1.290942e+03,2.800000e-01,1.372000e+02,6.948500e+03,3.718215e-02,3.126500e+02,False,False,9.170058e+03,9.963400e-01,4.000000e-02,1.588100e+03,6.476000e-13,7.947000e+02,9.709000e+04
Cynomys_ludovicianus,7.007877e+00,1.775329e+02,9.378876e+02,3.000000e-01,1.575000e+01,1.050000e+03,4.691394e-02,3.096500e+02,False,True,1.844298e+03,8.238000e-01,2.490400e-02,3.353343e+02,1.342000e-12,5.004000e+03,3.165000e+06
Kobus_kob,4.613511e+01,1.202086e+02,1.469247e+03,3.000000e-01,5.405000e+03,6.300000e+04,1.937727e-02,3.125500e+02,False,True,7.245263e+02,8.675200e-01,9.166100e-02,2.053700e+01,6.148000e-15,5.056000e+06,4.220000e+07
Boops_boops,4.824738e+00,6.561643e+02,3.522059e+03,2.000000e-01,5.240000e-04,2.160000e+02,3.564961e+02,2.911500e+02,True,False,2.975525e+02,7.885400e-01,6.279000e-02,4.939830e+01,2.236000e-08,3.018000e-01,5.848000e+04
Spizella_pallida,2.449740e+00,5.368532e+00,3.062907e+02,2.800000e-01,1.200000e+00,1.145000e+01,9.011046e-02,3.147500e+02,False,False,7.502196e+02,9.791400e-01,3.932800e-02,5.137931e+02,1.458000e-11,7.775000e+01,8.161000e+02
Pleuroxus_striatus,2.651987e+00,1.856391e+01,1.021015e+02,1.700000e-01,4.536548e-06,3.882353e-05,2.320466e-01,2.901500e+02,False,False,5.379359e+01,8.126000e-01,2.666000e-02,1.491900e+03,2.585000e-05,3.010000e-03,3.512000e-02
Dipsosaurus_dorsalis,1.024059e+01,4.711896e+02,2.549188e+03,3.000000e-01,4.620000e+00,8.200000e+01,2.353691e-02,3.051500e+02,False,False,1.094553e+02,6.329300e-01,5.354900e-02,1.719600e+01,4.667000e-10,1.521000e+04,1.413000e+05
Margarops_fuscatus,2.858030e+00,6.506520e+00,7.546294e+02,2.800000e-01,5.000000e+00,1.004800e+02,5.406628e-02,3.147500e+02,False,False,1.751820e+03,9.926000e-01,4.281600e-02,7.292943e+02,1.311000e-14,7.489000e+01,1.313000e+03
Calidris_minuta,8.415254e+00,1.072722e+01,6.891598e+02,2.800000e-01,4.200000e+00,2.500000e+01,1.706426e-01,3.141500e+02,False,False,5.170971e+03,9.772300e-01,3.573100e-02,4.937204e+03,6.311000e-14,3.229000e+02,6.970000e+03
Meriones_libycus,1.912032e+01,3.758080e+01,3.850328e+02,3.000000e-01,5.330000e+00,1.000000e+02,6.752671e-02,3.113500e+02,False,True,4.008679e+03,9.826400e-01,3.314800e-02,2.224342e+03,1.582000e-10,2.174000e+02,3.882000e+04
Globicephala_macrorhynchus,1.635685e+02,8.996267e+02,5.152407e+03,3.000000e-01,3.700000e+04,5.930000e+05,2.445459e-03,3.101500e+02,False,True,7.449805e+02,9.237000e-01,1.329300e-02,1.716300e+01,7.087000e-13,4.610000e+06,8.091000e+07
Pseudorca_crassidens,1.044767e+02,9.078585e+02,5.284644e+03,3.000000e-01,4.765610e+04,1.200000e+06,1.182672e-03,3.097500e+02,False,True,1.373383e+03,9.400900e-01,2.876200e-02,2.445980e+01,3.260000e-14,4.795000e+06,9.649000e+07
Clamator_jacobinus,2.363996e+00,4.795565e+00,6.939550e+02,2.800000e-01,6.000000e+00,7.600000e+01,3.718215e-01,3.126500e+02,False,False,3.551267e+03,9.763800e-01,1.263500e-01,1.428907e+03,5.041000e-14,5.114000e+02,2.224000e+04
Dromas_ardeola,4.238612e+00,1.053231e+01,1.172041e+03,2.800000e-01,4.400000e+01,2.980000e+02,2.133032e-02,3.141500e+02,False,False,6.116667e+03,9.927700e-01,4.463800e-02,2.579189e+03,6.195000e-17,1.168000e+03,4.070000e+04
Alytes_cisternasii,3.150000e+01,7.615000e+02,6.570000e+03,2.800000e-01,2.240000e-02,4.130000e+00,4.931507e-01,2.881500e+02,False,False,4.466022e+02,5.012100e-01,1.987800e-02,2.238191e+02,7.706000e-10,4.526000e+01,6.167000e+04
Pseudemys_nelsoni,1.956693e+01,2.143205e+03,7.918137e+03,3.000000e-01,1.230000e+01,4.000000e+03,2.966607e-01,2.951500e+02,False,False,8.597026e+02,3.549600e-01,3.089800e-02,3.226680e+01,8.637000e-10,3.269000e+04,1.336000e+07
Tringa_flavipes,4.274661e+00,6.971960e+00,9.376324e+02,2.800000e-01,1.150000e+01,8.065000e+01,4.266064e-02,3.141500e+02,False,False,8.744804e+03,9.940500e-01,3.912000e-02,6.626599e+03,4.304000e-13,2.159000e+02,6.092000e+03
Mustela_putorius,4.592496e+01,1.051843e+02,7.695171e+02,3.000000e-01,9.500000e+00,8.000000e+02,1.622771e-01,3.121500e+02,False,True,8.353465e+02,9.132900e-01,1.962500e-01,9.976900e+01,2.082000e-31,4.769000e+03,1.842000e+06
Sorex_araneus,2.396451e+01,6.380125e+01,2.349965e+02,3.000000e-01,4.400000e-01,8.400000e+00,2.451100e-01,3.114500e+02,False,True,3.624225e+03,9.564000e-01,2.317300e-01,2.241470e+03,8.992000e-12,7.536000e+01,1.167000e+05
Merlangius_merlangus,2.643383e+01,6.636468e+02,1.780327e+04,2.000000e-01,2.202854e-04,5.695000e+03,3.716152e+03,2.841500e+02,True,False,2.425537e+02,5.696800e-01,5.662300e-02,4.739590e+01,8.046000e-09,4.556000e-01,1.010000e+05
Uroderma_bilobatum,1.583944e+02,3.550599e+02,1.966655e+03,3.000000e-01,3.000000e+00,1.730000e+01,2.033910e-02,3.079500e+02,False,True,6.230835e+03,1.792900e-01,2.582400e-02,1.400979e+03,5.083000e-12,1.250000e+04,1.593000e+06
Chioninia_coctei,9.731888e+01,1.429371e+03,3.552139e+03,3.000000e-01,9.220000e+00,8.580000e+02,4.504328e-03,2.981500e+02,False,False,1.230371e+02,9.638000e-01,2.528900e-02,1.497640e+01,1.502000e-09,1.709000e+03,1.067000e+05
Spiza_americana,2.449740e+00,6.189442e+00,2.130718e+02,2.800000e-01,2.800000e+00,2.520000e+01,1.576933e-01,3.147500e+02,False,False,1.483208e+03,9.359400e-01,4.417400e-02,8.669166e+02,4.037000e-11,4.554000e+02,5.303000e+03
Falco_chicquera,7.299796e+00,1.308941e+01,9.709337e+02,2.800000e-01,1.900000e+01,2.480000e+02,7.003567e-02,3.120000e+02,False,False,1.061469e+04,9.881200e-01,3.310100e-02,6.157084e+03,2.800000e-12,5.898000e+02,2.823000e+04
Urosalpinx_cinerea,1.053667e+02,1.277498e+03,4.688525e+03,1.500000e-01,7.000000e-06,3.700000e+00,8.190210e-01,2.931500e+02,True,False,2.315363e+01,9.994100e-01,2.164300e-02,5.170480e+01,3.561000e-08,1.224000e-05,4.468000e+00
Microtus_cabrerae,2.418819e+01,3.337478e+01,4.126901e+02,3.000000e-01,3.470000e+00,5.545000e+01,1.698127e-01,3.095500e+02,False,True,1.414617e+03,9.694000e-01,1.453700e-01,4.756278e+02,3.939000e-23,4.903780e+02,2.238515e+04
Icterus_parisorum,2.653885e+00,7.761771e+00,2.840958e+02,2.800000e-01,2.000000e+00,3.510000e+01,6.758285e-02,3.147500e+02,False,False,8.307970e+02,9.855700e-01,4.279600e-02,3.975764e+02,2.579000e-11,8.581000e+01,2.002000e+03
Spermestes_cucullata,2.449740e+00,1.065884e+01,2.663398e+02,2.800000e-01,5.500000e-01,8.990000e+00,1.126381e-01,3.147500e+02,False,False,6.029355e+02,9.441700e-01,2.691200e-02,4.468396e+02,1.885000e-11,8.845000e+01,2.588000e+03
Urocyon_cinereoargenteus,5.064815e+01,1.200607e+02,1.189670e+03,3.000000e-01,9.400000e+01,4.750000e+03,5.174544e-02,3.114500e+02,False,True,7.904952e+03,9.645800e-01,5.040800e-02,1.287195e+03,4.912000e-19,5.173000e+03,4.085000e+06
Cricetomys_gambianus,3.066939e+01,7.046446e+01,7.722257e+02,3.000000e-01,2.000000e+01,1.500000e+03,2.610636e-01,3.087500e+02,False,True,7.678924e+03,9.697700e-01,6.497900e-02,1.645336e+03,2.935000e-15,8.903000e+02,1.000000e+06
Dipodomys_merriami,2.295536e+01,4.581014e+01,7.933072e+02,3.000000e-01,2.920000e+00,4.200000e+01,4.499644e-02,3.101500e+02,False,True,3.298774e+03,9.846500e-01,3.573600e-02,2.227957e+03,1.072000e-11,1.105000e+02,2.232000e+04
Buceros_bicornis,7.114052e+00,2.175760e+01,1.700185e+03,2.800000e-01,5.500000e+01,2.671750e+03,3.928984e-02,3.132500e+02,False,False,5.749671e+03,9.958700e-01,4.121500e-02,1.168842e+03,2.620000e-14,3.974000e+02,1.078000e+05
Hydromys_chrysogaster,3.296009e+01,6.168539e+01,6.172465e+02,3.000000e-01,3.140000e+01,8.500000e+02,1.011657e-01,3.097500e+02,False,True,9.289840e+02,9.610400e-01,2.075300e-01,1.106089e+02,4.272000e-20,6.899000e+03,3.142000e+05
Stenella_frontalis,7.842325e+01,7.326972e+02,3.107801e+03,3.000000e-01,9.584899e+03,1.400000e+05,3.668188e-03,3.101500e+02,False,True,7.548558e+02,7.686600e-01,2.239000e-02,2.019510e+01,1.858000e-13,4.635000e+06,6.232000e+07
Eremophila_alpestris,2.449740e+00,5.769866e+00,4.438996e+02,2.800000e-01,2.730000e+00,3.380000e+01,1.689571e-01,3.147500e+02,False,False,1.080689e+03,9.655800e-01,5.016400e-02,5.256356e+02,1.943000e-13,2.803000e+02,3.832000e+03
Rhinocrypta_lanceolata,3.886988e+00,5.685188e+00,4.219346e+02,2.800000e-01,5.600000e+00,6.112500e+01,3.626154e-02,3.141500e+02,False,False,4.155247e+03,9.975100e-01,8.327000e-02,2.159252e+03,8.463000e-13,5.010000e+01,1.535000e+03
Eira_barbara,6.208668e+01,2.017673e+02,1.624186e+03,3.000000e-01,8.300000e+01,4.500000e+03,2.745991e-02,3.115500e+02,False,True,2.091896e+03,9.155100e-01,8.901100e-02,1.828883e+02,3.369000e-23,1.916000e+04,9.313000e+06
Hexaprotodon_liberiensis,1.949995e+02,5.036799e+02,3.729163e+03,3.000000e-01,5.000000e+03,2.400000e+05,4.537211e-03,3.092500e+02,False,True,1.245066e+04,9.651400e-01,8.929200e-02,5.146419e+02,6.548000e-20,3.023000e+05,1.124000e+08
Daphnia_projecta,9.315265e-01,2.594967e+00,2.288894e+01,1.700000e-01,2.093524e-05,7.411765e-04,4.155510e+00,3.021500e+02,False,False,1.312602e+02,8.279100e-01,1.746000e-02,1.713685e+03,9.886000e-06,9.282000e-03,1.068000e-01
Hipposideros_pomona,3.714572e+01,2.338112e+02,1.278326e+03,3.000000e-01,2.300000e+00,5.890000e+00,1.016955e-02,3.079500e+02,False,True,3.746214e+03,8.347000e-01,2.102400e-02,5.168707e+03,1.877000e-11,2.148000e+03,1.001000e+05
Larimichthys_polyactis,6.764085e+00,4.202366e+02,1.388441e+04,2.000000e-01,1.200000e-03,1.011200e+03,3.478722e+02,2.911500e+02,True,False,6.177799e+02,5.598600e-01,3.463500e-02,5.667310e+01,5.773000e-09,9.367000e-01,6.211000e+03
Megascops_kennicottii,7.059996e+00,1.118629e+01,1.021996e+03,2.800000e-01,1.401000e+01,1.940000e+02,7.436430e-02,3.126500e+02,False,False,1.762723e+04,9.954800e-01,8.058500e-02,9.929581e+03,2.374000e-15,1.569000e+02,2.401000e+04
Spheniscus_humboldti,8.321150e+00,1.912342e+01,1.655988e+03,2.800000e-01,9.600000e+01,5.000000e+03,3.297125e-02,3.113500e+02,False,False,9.541885e+03,9.975600e-01,7.364000e-02,1.535828e+03,6.693000e-14,4.118000e+02,7.872000e+04
Paradoxurus_hermaphroditus,4.947805e+01,1.291343e+02,2.088931e+03,3.000000e-01,8.865000e+01,3.100000e+03,7.975369e-02,3.096500e+02,False,True,1.605630e+03,8.009300e-01,8.467400e-02,1.413230e+02,2.021000e-12,7.715000e+04,1.104000e+07
Leydigia_ciliata,8.295022e-01,2.049358e+00,2.040487e+01,1.700000e-01,3.529171e-06,4.911765e-05,1.042481e+00,3.021500e+02,False,False,2.680789e+01,8.013900e-01,1.858200e-02,6.512938e+02,7.934000e-06,4.357000e-03,1.293000e-02
Pelobates_syriacus,3.977981e+00,1.552739e+03,7.259816e+03,2.800000e-01,2.300000e-03,1.200000e+02,1.239701e+01,2.901500e+02,False,False,1.651378e+02,8.423700e-01,3.103800e-01,2.882690e+01,9.366000e-10,2.955000e+00,7.414000e+04
Antigone_antigone,6.370768e+00,2.243386e+01,2.248391e+03,2.800000e-01,1.385000e+02,8.786000e+03,3.718215e-02,3.126500e+02,False,False,1.041386e+04,9.967900e-01,6.128000e-02,1.517673e+03,2.670000e-15,7.266000e+02,2.978000e+05
Tapirus_bairdii,4.339195e+02,7.201644e+02,2.330851e+03,3.000000e-01,8.258000e+03,2.500000e+05,8.559106e-03,3.101500e+02,False,True,2.405547e+04,6.971200e-01,6.522000e-02,1.007035e+03,1.273000e-16,4.418000e+06,9.945000e+08
Suricata_suricatta,7.228225e+01,1.589804e+02,1.785982e+03,3.000000e-01,2.900000e+01,7.760000e+02,4.613708e-02,3.094500e+02,False,True,7.914895e+03,9.118500e-01,2.731000e-02,2.733683e+03,3.966000e-12,4.894000e+03,2.085000e+06
Corvus_hawaiiensis,4.082900e+00,1.867686e+01,1.198529e+03,2.800000e-01,1.400000e+01,5.200000e+02,6.758285e-02,3.147500e+02,False,False,2.285613e+03,9.703600e-01,3.323000e-02,6.242238e+02,2.598000e-14,5.509000e+02,2.901000e+04
Aix_galericulata,3.657562e+00,9.837582e+00,4.787623e+02,2.800000e-01,3.200000e+01,5.400000e+02,2.280881e-01,3.133500e+02,False,False,3.162271e+03,9.702400e-01,5.574400e-02,8.046583e+02,1.945000e-12,2.621000e+03,1.649000e+05
Pomacentrus_coelestis,1.853940e+00,2.271077e+01,7.415761e+01,2.000000e-01,2.900000e-03,1.070000e+01,1.837183e+01,3.016500e+02,True,False,1.101028e+02,9.715700e-01,4.850000e-02,1.700136e+02,1.363000e-06,2.229000e-01,1.993000e+02
Civettictis_civetta,3.321363e+01,1.170661e+02,2.347868e+03,3.000000e-01,3.805000e+02,1.900000e+04,6.559141e-02,3.098500e+02,False,True,1.321777e+03,9.412900e-01,6.940700e-02,7.271460e+01,6.652000e-12,6.834000e+04,5.095000e+06
Rattus_exulans,7.586554e+00,7.650637e+01,4.192622e+02,3.000000e-01,2.300000e+00,6.000000e+01,1.908114e-01,3.098500e+02,False,True,2.014728e+03,7.709700e-01,2.242900e-02,9.519489e+02,4.342000e-10,1.237000e+03,5.033000e+05
Microcavia_australis,3.810973e+01,4.665675e+01,4.159552e+02,3.000000e-01,3.000000e+01,3.260000e+02,1.803079e-01,3.121500e+02,False,True,4.266003e+03,8.968800e-01,2.240800e-02,1.705641e+03,7.173000e-13,7.767000e+03,1.180000e+05
Genetta_genetta,8.421365e+01,2.519185e+02,1.090082e+03,3.000000e-01,8.000000e+01,1.867000e+03,4.770284e-02,3.098500e+02,False,True,1.619703e+04,8.401900e-01,8.387400e-02,3.339529e+03,8.019000e-26,2.437000e+04,2.068000e+07
Cryptomys_mechowi,9.260215e+01,1.978186e+02,1.683464e+03,3.000000e-01,1.960000e+01,2.500000e+02,8.053125e-02,3.071500e+02,False,True,7.005792e+02,7.198900e-01,3.468400e-02,1.263250e+02,3.333000e-11,2.324000e+04,1.151000e+06
Rhinolophus_cornutus,7.474882e+01,2.094512e+02,2.949983e+03,3.000000e-01,1.900000e+00,7.500000e+00,1.016955e-02,3.079500e+02,False,True,1.488428e+03,9.449000e-01,7.210500e-02,1.113904e+03,1.920000e-15,6.227000e+02,5.401000e+04
Peromyscus_leucopus,1.883315e+01,3.560364e+01,6.624343e+02,3.000000e-01,1.890000e+00,2.300000e+01,1.985631e-01,3.098500e+02,False,True,3.167997e+03,9.267000e-01,2.434900e-02,2.770391e+03,3.339000e-11,3.460000e+02,3.438000e+04
Tarsius_tarsier,1.590468e+02,2.625613e+02,1.066808e+03,3.000000e-01,1.700000e+01,1.448000e+02,2.683468e-02,3.091500e+02,False,True,4.788729e+02,7.307600e-01,3.616700e-02,9.471180e+01,1.035000e-12,2.274000e+04,7.244000e+05
Paradigalla_brevicauda,4.082900e+00,1.356897e+01,6.658494e+02,2.800000e-01,1.200000e+01,1.700000e+02,2.252762e-02,3.147500e+02,False,False,1.638352e+03,9.680900e-01,4.639900e-02,5.349135e+02,1.139000e-13,9.564000e+02,1.987000e+04
Nycticebus_coucang,2.195356e+02,3.534325e+02,2.181501e+03,3.000000e-01,4.820000e+01,8.905000e+02,1.182672e-02,3.097500e+02,False,True,3.301136e+02,9.499100e-01,2.314700e-01,3.340060e+01,2.066600e-30,1.586592e+04,5.842847e+05
Mytilaster_minimus,1.100000e+00,1.831000e+02,3.650000e+03,9.000000e-02,3.645000e-07,5.000000e-01,1.400000e+03,2.931500e+02,True,False,1.272596e+00,8.678000e-01,4.576000e-02,1.928000e+01,1.011000e-10,1.281000e-04,2.401000e+00
Emydura_victoriae,4.049818e+01,1.051643e+03,5.055722e+03,3.000000e-01,6.500000e+00,1.900000e+03,7.714031e-02,2.971500e+02,False,False,9.054427e+02,8.809700e-01,2.350900e-02,1.209669e+02,1.018000e-09,1.616000e+03,1.304000e+06
Leontopithecus_rosalia,1.274991e+02,2.313930e+02,2.190697e+03,3.000000e-01,5.530000e+01,6.455000e+02,5.571418e-02,3.121500e+02,False,True,5.166085e+02,4.676600e-01,7.173300e-02,3.432460e+01,1.151000e-13,2.651000e+05,5.890000e+06
Apodemus_sylvaticus,1.119039e+01,2.750141e+01,5.282704e+02,3.000000e-01,2.500000e+00,4.400000e+01,7.145985e-01,3.098500e+02,False,True,4.856611e+02,5.857600e-01,3.557100e-02,1.143182e+02,4.335000e-14,5.938000e+03,7.701000e+04
Puma_concolor,5.347751e+01,2.478981e+02,1.851899e+03,3.000000e-01,4.000000e+02,3.850000e+04,1.445813e-02,3.107500e+02,False,True,7.098092e+03,9.705600e-01,2.753700e-02,6.826187e+02,6.817000e-14,1.589000e+04,9.412000e+06
Triturus_marmoratus,3.156438e+01,6.377603e+03,1.962185e+04,2.800000e-01,4.200000e-03,1.060000e+01,3.694860e-01,2.831500e+02,False,False,6.750237e+01,7.230900e-01,8.484900e-02,2.290810e+01,1.409000e-09,1.038000e+01,5.596000e+03
Chlorochrysa_calliparaea,3.470465e+00,1.113229e+01,3.995097e+02,2.800000e-01,2.900000e+00,2.150000e+01,4.505523e-02,3.147500e+02,False,False,8.221607e+02,9.399200e-01,3.325700e-02,4.656896e+02,4.298000e-12,5.107000e+02,6.201000e+03
Phascogale_calura,3.123526e+01,1.129690e+02,4.248916e+02,3.000000e-01,2.350000e-02,4.300000e+01,8.296233e-02,3.089500e+02,False,True,8.627277e+02,9.987500e-01,2.315500e-02,4.514562e+02,1.888000e-11,4.657000e-02,1.498000e+03
Microcarbo_africanus,3.001332e+00,8.402601e+00,6.928285e+02,2.800000e-01,1.200000e+01,5.130000e+02,7.101325e-02,3.121500e+02,False,False,2.391491e+04,9.984300e-01,1.054000e-01,9.882604e+03,1.300000e-15,3.355000e+01,2.323000e+04
Bucephala_albeola,7.402629e+00,2.001491e+01,6.859191e+02,2.800000e-01,2.380000e+01,3.670000e+02,1.955041e-01,3.133500e+02,False,False,1.523780e+02,8.356100e-01,1.011800e-01,1.958510e+01,1.742000e-13,2.972000e+04,1.489000e+05
Rhyacotriton_variegatus,4.860949e+02,4.187951e+03,1.057673e+04,2.800000e-01,1.030000e-02,1.200000e+00,7.722173e-03,2.801500e+02,False,False,5.870400e+01,8.142200e-01,1.380800e-02,5.346290e+01,1.384000e-07,1.162000e+01,5.224000e+02
Stercorarius_antarcticus,1.732997e+01,2.426673e+01,9.625695e+02,2.800000e-01,8.800000e+01,1.900000e+03,4.344536e-02,3.143500e+02,False,False,2.526613e+04,9.952400e-01,3.392800e-02,9.999946e+03,2.516000e-15,8.774000e+02,1.059000e+05
Prionodon_linsang,5.075356e+01,1.298653e+02,8.464954e+02,3.000000e-01,4.000000e+01,7.500000e+02,2.528070e-02,3.105500e+02,False,True,6.064471e+03,9.262500e-01,2.844000e-02,1.906662e+03,1.343000e-15,5.884000e+03,1.720000e+06
Chasmistes_liorus,1.754565e+01,4.286988e+03,3.130924e+04,2.000000e-01,4.200000e-03,3.559000e+03,8.432015e+01,2.861500e+02,True,False,4.019026e+03,8.880400e-01,2.709900e-02,7.406216e+02,1.362000e-09,9.454000e-02,2.069000e+06
Atlantoraja_castelnaui,3.605440e+02,5.634075e+03,1.294412e+04,2.000000e-01,7.200100e+01,2.070000e+04,4.171778e-02,2.902500e+02,False,False,5.079921e+02,7.000000e-01,3.763400e-02,2.059340e+01,4.705000e-09,3.916000e+04,1.077000e+07
Bolitoglossa_subpalmata,4.057941e+02,3.276468e+03,3.349120e+04,2.800000e-01,5.000000e-02,3.300000e+01,5.225254e-02,2.831500e+02,False,False,2.460282e+02,8.690400e-01,2.083600e-02,9.543310e+01,3.965000e-09,2.302000e+01,5.924000e+03
Galeorhinus_galeus,7.641575e+02,1.371934e+04,4.191383e+04,2.000000e-01,1.400000e+02,3.490000e+04,2.624432e-02,2.854500e+02,False,False,6.412877e+02,5.879000e-01,4.693900e-02,1.796070e+01,2.147000e-09,1.027000e+05,2.317000e+07
Columba_oenas,2.746944e+00,6.865479e+00,6.110045e+02,2.800000e-01,1.200000e+01,2.910000e+02,8.248712e-02,3.137800e+02,False,False,1.130150e+04,9.977800e-01,1.651200e-01,3.861520e+03,5.936000e-18,6.875000e+01,2.811000e+04
Cuculus_canorus,2.333945e+00,5.133933e+00,6.939550e+02,2.800000e-01,2.600000e+00,1.150000e+02,1.710379e-01,3.126500e+02,False,False,1.549800e+04,9.976700e-01,8.636800e-02,9.753287e+03,2.271000e-14,1.093000e+01,4.683000e+03
Alytes_obstetricans,3.150000e+01,5.790000e+02,2.920000e+03,2.800000e-01,3.350000e-02,5.000000e+00,1.232877e-01,2.881500e+02,False,False,8.375646e+01,6.833700e-01,4.091500e-02,3.564370e+01,6.992000e-09,8.891000e+01,1.215000e+04
Acrobates_pygmaeus,7.657791e+01,1.417830e+02,8.726613e+02,3.000000e-01,1.780000e-02,1.300000e+01,6.050457e-02,3.078500e+02,False,True,4.123386e+02,9.985900e-01,2.318600e-02,2.672880e+02,2.347000e-15,6.466000e-02,3.653000e+02
