species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp
Cyprinodon_diabolis,2.105391e+00,1.894852e+01,1.097811e+02,2.000000e-01,5.200000e-04,3.700000e-01,1.038999e+01,3.066500e+02,True,False,1.482893e+01,6.002900e-01,1.696200e-02,2.034990e+01,6.131000e-08,7.362899e-02,2.097000e+01
Bucephala_albeola,7.402629e+00,2.001491e+01,6.859191e+02,2.800000e-01,2.380000e+01,3.670000e+02,1.955041e-01,3.133500e+02,False,False,1.523780e+02,8.356100e-01,1.011800e-01,1.958510e+01,1.742000e-13,1.995970e-01,1.489000e+05
Ichthyaetus_audouinii,5.473391e+00,9.130954e+00,9.621281e+02,2.800000e-01,4.000000e+01,7.700000e+02,4.996216e-02,3.143500e+02,False,False,2.112096e+04,9.966900e-01,4.502600e-02,9.500000e+03,1.148000e-15,1.239683e-02,2.399000e+04
Himatione_sanguinea,2.653885e+00,8.491469e+00,4.882896e+02,2.800000e-01,3.000000e+00,1.400000e+01,6.758285e-02,3.147500e+02,False,False,1.235059e+03,8.017200e-01,4.222800e-02,7.303224e+02,1.075000e-14,1.354210e-01,1.437000e+04
Aphanius_fasciatus,8.343224e+00,3.033769e+02,2.903926e+03,2.000000e-01,2.812129e-03,7.460000e+00,1.055812e+00,2.901500e+02,False,False,2.546557e+01,7.608000e-01,3.578400e-02,1.060380e+01,4.851000e-08,1.098675e-02,2.037000e+02
Bitis_arietans,1.983776e+02,1.209522e+03,3.994021e+03,3.000000e-01,3.500000e+00,6.800000e+03,6.171225e-01,2.971500e+02,False,False,1.010663e+03,8.671700e-01,2.960300e-02,8.365790e+01,2.627000e-09,2.829704e-04,3.077000e+06
Spinus_pinus,2.653885e+00,7.944195e+00,4.882896e+02,2.800000e-01,1.100000e+00,1.270000e+01,6.758285e-02,3.147500e+02,False,False,8.560764e+02,9.691200e-01,3.164900e-02,6.149131e+02,4.050000e-12,5.972991e-02,1.481000e+03
Falcipennis_canadensis,4.082900e+00,5.402987e+00,6.263815e+02,2.800000e-01,1.500000e+01,4.487000e+02,1.037706e-01,3.138500e+02,False,False,4.266923e+03,9.912700e-01,2.856200e-02,1.598455e+03,1.982000e-12,1.768580e-01,1.655000e+03
Aethia_pusilla,8.969973e+00,1.279823e+01,3.902838e+02,2.800000e-01,1.230000e+01,9.200000e+01,2.075413e-02,3.138500e+02,False,False,4.216921e+03,9.944000e-01,2.504600e-02,2.790143e+03,6.073000e-12,5.731860e-02,3.983000e+03
Crotalus_pricei,2.845398e+01,8.368147e+02,3.626075e+03,3.000000e-01,2.600000e+00,1.150000e+02,1.861793e-02,2.991500e+02,False,False,1.042234e+02,8.462000e-01,2.653100e-02,2.083090e+01,2.427000e-10,1.377329e-02,1.932000e+05
Vipera_aspis,4.310710e+01,4.246660e+02,1.100643e+04,3.000000e-01,9.000000e+00,2.250000e+02,6.359917e-03,2.931500e+02,False,False,4.277364e+02,8.768000e-01,2.880000e-02,8.163320e+01,1.572000e-09,2.417650e-02,1.779000e+05
Sitta_europaea,3.164247e+00,1.082608e+01,5.726305e+02,2.800000e-01,1.400000e+00,2.200000e+01,2.027485e-01,3.147500e+02,False,False,5.579580e+02,9.245200e-01,3.121700e-02,2.855327e+02,2.235000e-13,3.970606e-02,8.505000e+03
Fulmarus_glacialis,2.433136e+01,3.251042e+01,2.872703e+03,2.800000e-01,6.500000e+01,7.060000e+02,1.775331e-02,3.121500e+02,False,False,1.260193e+04,9.935500e-01,2.409700e-02,6.109719e+03,8.838000e-15,3.395512e-02,3.431000e+04
Picumnus_nebulosus,3.760501e+00,7.437687e+00,7.424787e+02,2.800000e-01,1.400000e+00,1.180000e+01,4.377230e-02,3.120000e+02,False,False,3.400046e+03,9.931600e-01,3.051300e-02,3.906333e+03,1.575000e-14,2.943841e-02,1.104000e+03
Limia_vittata,1.680417e+01,6.721670e+01,5.476360e+02,2.000000e-01,6.900000e-03,1.830000e+00,1.369523e+00,3.006500e+02,True,False,1.276510e+02,9.047300e-01,1.122600e-02,4.817289e+02,2.594000e-08,1.210937e-02,2.048000e+02
Turnix_sylvaticus,2.416113e+00,4.856526e+00,9.376324e+02,2.800000e-01,3.400000e+00,4.000000e+01,8.532128e-02,3.141500e+02,False,False,1.643896e+03,9.896700e-01,3.605000e-02,9.541461e+02,8.575000e-14,5.965092e-02,1.948000e+03
Mimus_polyglottos,2.490569e+00,7.051181e+00,8.877992e+02,2.800000e-01,4.590000e+00,4.781000e+01,2.083804e-01,3.147500e+02,False,False,1.560156e+03,9.030800e-01,5.017600e-02,6.994717e+02,1.113000e-16,7.109897e-02,1.647000e+04
Puffinus_assimilis,2.433136e+01,3.590551e+01,2.867071e+03,2.800000e-01,3.000000e+01,3.000000e+02,1.775331e-02,3.121500e+02,False,False,3.666941e+03,9.947400e-01,9.009000e-02,1.061722e+03,2.181000e-18,1.054161e-02,5.299000e+04
Garrulus_glandarius,3.368392e+00,1.139507e+01,7.945803e+02,2.800000e-01,6.600000e+00,1.635000e+02,1.284074e-01,3.147500e+02,False,False,1.534672e+03,9.685000e-01,3.971100e-02,5.163377e+02,6.678000e-14,2.912206e-02,1.401000e+04
Calonectris_borealis,9.847005e+00,2.757161e+01,1.620638e+03,2.800000e-01,7.000000e+01,1.300000e+03,1.530262e-02,3.105500e+02,False,False,8.549106e+03,9.963200e-01,9.234300e-02,1.930782e+03,1.812000e-13,4.568521e-03,1.474000e+05
Pseudoleistes_virescens,2.653885e+00,7.396922e+00,7.546294e+02,2.800000e-01,4.200000e+00,7.995000e+01,1.013743e-01,3.147500e+02,False,False,1.047443e+03,9.828000e-01,5.511500e-02,3.774528e+02,7.366000e-15,4.312387e-02,4.981000e+03
Sterna_forsteri,9.417070e+00,1.327035e+01,7.407296e+02,2.800000e-01,1.378000e+01,1.490000e+02,6.399096e-02,3.141500e+02,False,False,1.072132e+04,9.931400e-01,4.027100e-02,6.905170e+03,1.265000e-12,1.635870e-02,1.656000e+04
Sporophila_corvina,2.449740e+00,6.827928e+00,2.663398e+02,2.800000e-01,1.350000e+00,9.450000e+00,9.011046e-02,3.147500e+02,False,False,1.101148e+03,9.333400e-01,3.289700e-02,8.847673e+02,1.111000e-11,1.014279e-01,2.241000e+03
Pogona_barbata,3.085593e+01,2.639142e+02,2.181186e+03,3.000000e-01,2.810000e+00,7.180000e+02,4.133302e-01,3.081500e+02,False,False,3.261758e+03,9.306100e-01,5.011500e-02,7.449078e+02,1.527000e-09,4.722105e-03,7.107000e+04
Charadrius_morinellus,3.339513e+00,6.871690e+00,5.532031e+02,2.800000e-01,1.180000e+01,1.170000e+02,9.598644e-02,3.141500e+02,False,False,4.254643e+03,9.791300e-01,2.121300e-02,2.706678e+03,1.269000e-12,5.902121e-02,1.226000e+04
Calidris_minutilla,3.717097e+00,6.029067e+00,7.501059e+02,2.800000e-01,3.700000e+00,2.600000e+01,8.532128e-02,3.141500e+02,False,False,2.085552e+03,9.854600e-01,3.879300e-02,1.463421e+03,1.448000e-15,6.544651e-02,3.169000e+03
Ophiura_albida,5.243240e+00,1.440580e+03,1.435337e+04,9.000000e-02,5.236000e-07,9.655556e-01,9.536088e+01,2.831500e+02,True,False,5.863864e+00,9.000000e-01,4.825800e-02,9.983500e+00,5.110000e-09,3.303665e-05,2.483000e+00
Helix_lucorum,2.500000e+01,7.550000e+02,7.300000e+03,1.500000e-01,4.500000e-02,2.500000e+01,1.780822e-01,2.931500e+02,True,False,5.141247e+02,8.974900e-01,2.380900e-02,3.387079e+02,6.254000e-10,1.268873e-04,3.444000e+04
Pelobates_fuscus,1.166927e+01,1.512031e+03,6.775828e+03,2.800000e-01,1.259259e-03,3.400000e+01,6.198505e+00,2.901500e+02,False,False,1.421622e+02,7.752100e-01,1.166700e-01,3.655120e+01,1.921000e-09,1.204183e-04,3.634000e+04
Paleosuchus_palpebrosus,4.058794e+01,2.214747e+03,1.467270e+04,3.000000e-01,5.000000e+01,1.200000e+04,1.228131e-01,2.951500e+02,False,False,3.399343e+02,5.596000e-01,3.820000e-02,1.088020e+01,1.168000e-10,6.148955e-03,2.202000e+07
Pteroglossus_viridis,2.918586e+00,9.490579e+00,9.423769e+02,2.800000e-01,8.000000e+00,1.350000e+02,5.252676e-02,3.120000e+02,False,False,8.186670e+03,9.911200e-01,1.855300e-02,6.528784e+03,4.188000e-13,2.030340e-02,8.240000e+03
Lepidochelys_kempii,2.235670e+01,4.015000e+03,1.761029e+04,3.000000e-01,1.400000e+01,4.500000e+04,6.030000e-01,2.931500e+02,False,False,7.283207e+02,6.929000e-01,4.241000e-02,2.017000e+01,1.421000e-09,3.629386e-04,3.648000e+07
Cepphus_grylle,7.474978e+00,1.196327e+01,1.440677e+03,2.800000e-01,3.300000e+01,4.275000e+02,4.150825e-02,3.138500e+02,False,False,1.197242e+04,9.953100e-01,4.877900e-02,5.342899e+03,3.014000e-18,1.557663e-02,2.636000e+04
Struthio_camelus,9.438644e+00,3.101726e+01,2.917109e+03,2.800000e-01,8.160000e+02,1.300000e+05,1.028415e-01,3.117700e+02,False,False,2.414522e+04,9.931800e-01,3.889000e-02,2.180665e+03,9.870000e-19,3.466539e-03,1.569000e+06
Ranodon_sibiricus,1.283756e+02,2.731548e+03,5.726979e+03,2.800000e-01,3.350000e-02,5.620000e+01,1.747868e-01,2.881500e+02,False,False,5.985311e+01,8.203300e-01,1.875300e-02,1.467710e+01,3.418000e-08,4.923727e-03,7.342000e+03
Acipenser_gueldenstaedtii,1.312793e+01,7.618852e+03,2.285656e+04,2.000000e-01,5.102457e-02,1.150000e+05,3.646501e+02,2.881500e+02,False,False,1.987531e+04,5.622900e-01,3.223300e-02,1.183176e+03,1.804000e-09,8.479263e-09,2.821000e+08
Coenocorypha_huegeli,4.088807e+00,1.243759e+01,9.376324e+02,2.800000e-01,1.550000e+01,1.050000e+02,4.266064e-02,3.141500e+02,False,False,7.306424e+03,9.815700e-01,2.229000e-02,5.539327e+03,9.232000e-15,2.092108e-02,5.081000e+04
Haematopus_moquini,7.404267e+00,1.228509e+01,1.640857e+03,2.800000e-01,3.400000e+01,6.700000e+02,4.266064e-02,3.141500e+02,False,False,3.878312e+03,9.932000e-01,2.599200e-02,1.272275e+03,9.584000e-14,4.314029e-02,1.226000e+04
Ictinia_mississippiensis,1.242252e+01,1.807400e+01,5.250742e+02,2.800000e-01,1.700000e+01,3.110000e+02,4.266064e-02,3.141500e+02,False,False,2.074157e+03,9.950700e-01,7.644600e-02,5.287251e+02,4.159000e-13,1.710903e-02,1.816000e+04
Calidris_melanotos,2.825742e+00,5.523040e+00,2.766016e+02,2.800000e-01,8.270000e+00,6.510000e+01,8.532128e-02,3.141500e+02,False,False,2.127412e+03,9.766500e-01,2.423800e-02,1.267377e+03,2.910000e-11,1.098326e-01,6.214000e+03
Uria_lomvia,9.866971e+00,1.263915e+01,1.397313e+03,2.800000e-01,7.040000e+01,9.640000e+02,2.075413e-02,3.138500e+02,False,False,7.161760e+03,9.981100e-01,1.210200e-01,1.576687e+03,8.838000e-20,3.093208e-02,1.384000e+04
Merops_viridis,4.822632e+00,1.024727e+01,4.619980e+02,2.800000e-01,4.170000e+00,3.230000e+01,6.060633e-02,3.127500e+02,False,False,7.140457e+03,9.892600e-01,5.468300e-02,6.144010e+03,1.627000e-12,1.740263e-02,8.832000e+03
Oceanites_oceanicus,7.877604e+00,1.557617e+01,1.960449e+03,2.800000e-01,6.500000e+00,5.800000e+01,1.530262e-02,3.105500e+02,False,False,4.806354e+03,9.971700e-01,7.246500e-02,2.683662e+03,2.325000e-15,1.171429e-02,5.530000e+03
Synoicus_chinensis,3.368392e+00,1.524918e+01,2.409160e+02,2.800000e-01,3.600000e+00,3.560000e+01,1.349018e-01,3.138500e+02,False,False,1.985436e+03,9.338300e-01,2.328300e-02,1.361178e+03,4.123000e-11,1.078868e-01,2.967000e+03
Hierococcyx_sparverioides,2.203725e+00,5.003713e+00,8.068388e+02,2.800000e-01,3.900000e+00,1.500000e+02,1.673197e-01,3.126500e+02,False,False,8.455871e+03,9.965200e-01,8.981000e-02,3.949402e+03,5.146000e-14,5.199854e-03,5.479000e+03
Passerella_iliaca,2.653885e+00,6.302375e+00,5.903865e+02,2.800000e-01,2.000000e+00,3.500000e+01,1.802209e-01,3.147500e+02,False,False,9.310783e+02,9.736200e-01,4.073200e-02,4.582300e+02,2.572000e-12,5.790938e-02,2.516000e+03
Pterodroma_solandri,1.122797e+01,5.986313e+01,1.357174e+03,2.800000e-01,5.000000e+01,6.100000e+02,1.842063e-02,3.125500e+02,False,False,2.444078e+04,9.938800e-01,2.761500e-02,1.396849e+04,4.075000e-26,6.482728e-03,1.129000e+05
Solea_solea,1.396972e+01,1.644411e+03,1.657159e+04,2.000000e-01,4.598000e-04,1.109700e+03,1.733463e+03,2.861500e+02,True,False,2.896690e+02,7.823900e-01,7.282600e-02,3.419550e+01,2.529000e-09,1.836233e-06,1.954000e+05
Bucorvus_abyssinicus,7.114052e+00,1.729480e+01,3.563262e+03,2.800000e-01,7.000000e+01,3.500000e+03,1.309661e-02,3.132500e+02,False,False,1.008701e+04,9.985900e-01,1.829800e-02,2.926008e+03,1.058000e-15,1.338605e-02,1.075000e+04
Hirundo_atrocaerulea,3.062175e+00,1.108885e+01,7.102394e+02,2.800000e-01,1.400000e+00,1.390000e+01,1.171436e-01,3.147500e+02,False,False,7.525605e+02,8.834000e-01,2.874800e-02,4.710635e+02,1.401000e-12,5.429331e-02,7.896000e+03
Amphiuma_means,1.267534e+02,1.340261e+03,8.191176e+03,2.800000e-01,5.500000e-01,1.042000e+03,6.922083e-01,2.951500e+02,False,False,1.819610e+02,9.998200e-01,1.166600e-02,2.600610e+01,1.535000e-09,2.358946e-03,8.915000e+01
Recurvirostra_americana,3.211070e+00,7.192797e+00,7.032243e+02,2.800000e-01,6.250000e+00,4.600000e+01,8.532128e-02,3.141500e+02,False,False,1.137796e+04,9.870900e-01,2.747500e-02,1.266915e+04,4.375000e-16,1.912500e-02,1.360000e+04
Gallinula_chloropus,4.823992e+00,1.139479e+01,9.913137e+02,2.800000e-01,1.390000e+01,3.200000e+02,2.626817e-01,3.127500e+02,False,False,3.669622e+03,9.669500e-01,2.956100e-02,1.402395e+03,1.372000e-12,1.985524e-02,5.112000e+04
Chlamydotis_undulata,4.079601e+00,8.894119e+00,7.531282e+02,2.800000e-01,3.300000e+01,1.700000e+03,5.975079e-02,3.134000e+02,False,False,1.160146e+04,9.947300e-01,1.430100e-02,4.835869e+03,1.890000e-14,3.994186e-02,6.880000e+03
Chelonoidis_niger,1.181813e+02,5.805869e+03,4.474314e+04,3.000000e-01,5.000000e+01,4.170000e+05,6.329462e-02,2.971500e+02,False,False,8.610867e+02,9.806000e-01,1.569400e-02,2.274980e+01,1.243000e-11,1.845924e-04,5.348000e+06
Geospiza_scandens,2.449740e+00,7.557626e+00,4.438996e+02,2.800000e-01,2.300000e+00,1.900000e+01,7.659389e-02,3.147500e+02,False,False,1.243071e+03,9.522200e-01,3.947500e-02,7.867580e+02,1.395000e-12,7.725200e-02,3.508000e+03
Rhincodon_typus,1.738327e+02,3.843635e+03,1.545180e+04,2.000000e-01,9.180000e+02,3.400000e+07,7.766087e-01,3.001500e+02,False,False,1.702019e+03,9.422900e-01,1.785400e-02,1.377300e+01,1.717000e-10,2.502557e-04,6.845000e+07
Coracias_benghalensis,3.283409e+00,7.815934e+00,4.530433e+02,2.800000e-01,1.470000e+01,1.574600e+02,5.893476e-02,3.132500e+02,False,False,1.338051e+04,9.925900e-01,3.745100e-02,9.357024e+03,9.895000e-13,1.565531e-02,1.938000e+04
Amblyramphus_holosericeus,2.755957e+00,7.498994e+00,7.546294e+02,2.800000e-01,3.300000e+00,5.300000e+01,6.758285e-02,3.147500e+02,False,False,1.375991e+03,9.769700e-01,4.352100e-02,6.562373e+02,4.767000e-15,5.129520e-02,3.706000e+03
Gallus_gallus_IR,3.724853e+00,2.710144e+01,4.688162e+02,2.800000e-01,3.960000e+01,4.200000e+03,6.655060e+00,3.141500e+02,False,False,2.290649e+04,8.235900e-01,5.171700e-02,5.064987e+03,4.614000e-12,4.667651e-03,2.708000e+06
Poospiza_ornata,2.041450e+00,5.179151e+00,3.995097e+02,2.800000e-01,1.590000e+00,1.180000e+01,7.659389e-02,3.147500e+02,False,False,8.744403e+02,9.718700e-01,5.193500e-02,5.694467e+02,9.958000e-13,9.645963e-02,1.610000e+03
Hynobius_yangi,5.619807e+01,1.521362e+03,6.446721e+03,2.800000e-01,1.110000e-02,2.640000e+00,9.377388e-01,2.881500e+02,False,False,2.100692e+02,4.160800e-01,3.096400e-02,7.873670e+01,2.359000e-09,2.898847e-03,1.908000e+04
Phoebastria_nigripes,2.875524e+01,5.036032e+01,2.371389e+03,2.800000e-01,1.825000e+02,2.990000e+03,1.775331e-02,3.121500e+02,False,False,2.996050e+04,9.926300e-01,4.905100e-02,9.352398e+03,7.781000e-15,4.100851e-03,7.635000e+05
Spheniscus_humboldti,8.321150e+00,1.912342e+01,1.655988e+03,2.800000e-01,9.600000e+01,5.000000e+03,3.297125e-02,3.113500e+02,False,False,9.541885e+03,9.975600e-01,7.364000e-02,1.535828e+03,6.693000e-14,5.231199e-03,7.872000e+04
Salamandrina_perspicillata,3.714178e+01,1.402338e+03,3.640523e+03,2.800000e-01,4.200000e-03,1.910000e+00,1.977738e-01,2.911500e+02,False,False,1.926561e+01,7.345300e-01,8.160600e-02,1.152000e+01,4.415000e-10,3.507534e-03,3.119000e+03
Buteo_lineatus,1.322397e+01,1.836168e+01,1.050148e+03,2.800000e-01,4.500000e+01,7.000000e+02,7.465612e-02,3.141500e+02,False,False,1.043036e+04,9.936300e-01,8.682500e-02,3.167941e+03,3.598000e-13,7.749949e-03,9.862000e+04
Phoenicopterus_chilensis,5.107525e+00,1.498117e+01,2.511958e+03,2.800000e-01,8.500000e+01,2.530000e+03,1.859107e-02,3.126500e+02,False,False,1.993966e+04,9.975300e-01,2.352000e-02,7.456294e+03,1.145000e-34,1.118557e-02,3.298000e+04
Campylopterus_hemileucurus,5.979982e+00,9.062609e+00,4.688162e+02,2.800000e-01,9.000000e-01,9.300000e+00,4.266064e-02,3.141500e+02,False,False,3.001273e+03,9.948100e-01,1.635800e-02,4.457661e+03,2.050000e-12,2.920222e-02,4.688000e+02
Cyanocorax_beecheii,3.470465e+00,1.149714e+01,6.658494e+02,2.800000e-01,1.000000e+01,1.940000e+02,1.126381e-01,3.147500e+02,False,False,1.666926e+03,9.624100e-01,4.135800e-02,5.326248e+02,2.845000e-12,3.764495e-02,1.949000e+04
Aneides_aeneus,1.763279e+02,6.062884e+03,1.569748e+04,2.800000e-01,1.410000e-02,7.200000e+00,5.351176e-02,2.881500e+02,False,False,1.072346e+02,7.703500e-01,2.077300e-02,5.196790e+01,8.366000e-09,1.171113e-03,1.537000e+04
Psittacula_krameri,3.717449e+00,1.107153e+01,2.005806e+03,2.800000e-01,7.000000e+00,1.400000e+02,6.780317e-02,3.116500e+02,False,False,2.791540e+03,9.924000e-01,5.684900e-02,1.093132e+03,3.604000e-18,1.110609e-02,1.329000e+04
Grallaricula_ferrugineipectus,3.405757e+00,5.365748e+00,2.689463e+02,2.800000e-01,2.300000e+00,1.648000e+01,3.718215e-02,3.126500e+02,False,False,2.824820e+03,9.961300e-01,7.039500e-02,2.146040e+03,1.104000e-12,4.471936e-02,7.073000e+02
Daption_capense,1.803269e+01,2.574879e+01,1.408188e+03,2.800000e-01,5.000000e+01,7.000000e+02,1.775331e-02,3.121500e+02,False,False,9.329779e+03,9.976000e-01,9.107300e-02,2.632254e+03,2.084000e-14,8.331666e-03,3.998000e+04
Amazona_aestiva,4.598134e+00,1.403020e+01,2.811543e+03,2.800000e-01,1.400000e+01,4.510000e+02,3.485631e-02,3.119500e+02,False,False,4.509111e+03,9.965600e-01,3.983100e-02,1.551283e+03,8.603000e-18,7.355556e-03,1.350000e+04
Forbesichthys_agassizii,5.946027e+01,5.351424e+02,7.115737e+03,2.000000e-01,2.800000e-03,3.700000e+00,2.136110e-01,2.861500e+02,False,False,2.123106e+02,9.488200e-01,2.431100e-02,1.855435e+02,2.902000e-08,2.491242e-03,1.256000e+02
Diomedea_exulans,1.653829e+01,5.523296e+01,3.197786e+03,2.800000e-01,3.790000e+02,1.500000e+04,9.381490e-03,3.127500e+02,False,False,1.217553e+04,9.954100e-01,1.794100e-02,2.325602e+03,4.558000e-14,6.081390e-03,4.374000e+05
Larus_delawarensis,4.033025e+00,9.077939e+00,1.463908e+03,2.800000e-01,3.850000e+01,4.710000e+02,6.516804e-02,3.143500e+02,False,False,1.114138e+04,9.876400e-01,2.513600e-02,5.824824e+03,3.512000e-16,2.710438e-02,4.752000e+04
Pachyptila_vittata,9.847005e+00,1.969401e+01,1.633708e+03,2.800000e-01,2.500000e+01,1.960000e+02,1.530262e-02,3.105500e+02,False,False,1.223917e+04,9.921200e-01,2.091200e-02,9.460636e+03,4.273000e-13,3.164899e-02,1.886000e+04
Necturus_maculosus,6.000000e+01,3.576393e+03,1.992623e+04,2.800000e-01,8.710000e-02,4.530000e+02,1.160280e-01,2.881500e+02,False,False,1.997983e+02,9.582600e-01,2.087300e-02,2.571020e+01,3.316000e-09,6.666667e-04,1.941000e+04
Ensatina_eschscholtzii,2.967469e+02,3.043807e+03,1.177311e+04,2.800000e-01,1.410000e-02,1.025000e+01,3.567451e-02,2.881500e+02,False,False,3.899488e+01,8.522400e-01,1.481000e-02,1.715960e+01,3.383000e-08,2.473734e-02,5.235000e+02
Chionoecetes_opilio,1.590134e+03,7.950670e+03,3.021255e+04,1.700000e-01,1.800000e-04,4.294000e+02,9.433167e+01,2.781500e+02,True,False,3.306495e+01,7.017100e-01,1.971400e-02,1.455310e+01,8.561000e-08,2.424876e-05,1.005000e+04
Gymnorhinus_cyanocephalus,3.368392e+00,1.285447e+01,6.480934e+02,2.800000e-01,6.260000e+00,1.050000e+02,8.560494e-02,3.147500e+02,False,False,1.355096e+03,9.557700e-01,3.626500e-02,5.155483e+02,2.263000e-13,3.545577e-02,1.481000e+04
Chloephaga_picta,6.124350e+00,3.147504e+01,1.150871e+03,2.800000e-01,8.500000e+01,3.000000e+03,1.411974e-01,3.143500e+02,False,False,1.589042e+04,9.890600e-01,3.918200e-02,4.347362e+03,2.268000e-14,4.936093e-03,3.286000e+05
Alauda_arvensis,2.245595e+00,6.623783e+00,4.483386e+02,2.800000e-01,3.400000e+00,2.500000e+01,1.351657e-01,3.147500e+02,False,False,9.995912e+02,9.180800e-01,6.721200e-02,4.662186e+02,3.236000e-12,8.361538e-02,1.300000e+04
Myiarchus_cinerascens,3.062175e+00,8.899759e+00,5.282405e+02,2.800000e-01,3.700000e+00,2.820000e+01,1.351657e-01,3.147500e+02,False,False,1.453725e+03,8.756400e-01,3.690100e-02,7.934055e+02,7.632000e-14,9.150708e-02,1.201000e+04
Gerygone_igata,3.906603e+00,1.151078e+01,2.635673e+02,2.800000e-01,1.180000e+00,7.800000e+00,1.461258e-01,3.126500e+02,False,False,1.701267e+02,8.750600e-01,3.622200e-02,8.986000e+01,4.571000e-11,1.580696e-01,5.719000e+03
Hirundichthys_affinis,9.686989e-01,5.812194e+01,2.651813e+02,2.000000e-01,6.144000e-03,3.240000e+02,8.484760e+01,3.011500e+02,True,False,1.837333e+02,9.537400e-01,1.926000e-01,7.772970e+01,3.476000e-08,3.707291e-05,3.717000e+04
Emberiza_calandra,2.653885e+00,6.119950e+00,4.705336e+02,2.800000e-01,3.500000e+00,3.200000e+01,9.011046e-02,3.147500e+02,False,False,1.416050e+03,9.675900e-01,4.512700e-02,7.795609e+02,1.185000e-12,9.709030e-02,2.990000e+03
Mytilus_trossulus,2.069002e+00,4.336036e+02,1.489681e+03,9.000000e-02,7.777778e-06,3.777778e+01,1.387142e+04,2.911500e+02,True,False,5.847327e+01,5.285400e-01,4.451700e-02,2.685330e+01,9.115000e-08,4.944874e-07,1.941000e+04
Gallotia_simonyi,3.878362e+01,7.659765e+02,2.763333e+03,3.000000e-01,3.950000e+00,8.935000e+01,3.402086e-02,2.971500e+02,False,False,1.497214e+02,5.922300e-01,7.542600e-02,2.094670e+01,1.250000e-09,5.738126e-02,2.337000e+05
Rana_chensinensis,2.178266e+02,2.131609e+03,5.741348e+03,2.800000e-01,1.410000e-02,2.020000e+01,1.201808e+00,2.831500e+02,False,False,8.289545e+02,6.418400e-01,1.024400e-01,2.564744e+02,1.469000e-07,2.664677e-04,1.005000e+05
Pheucticus_ludovicianus,2.551812e+00,6.200302e+00,1.065359e+03,2.800000e-01,4.500000e+00,4.560000e+01,1.351657e-01,3.147500e+02,False,False,1.385269e+03,9.604300e-01,5.238700e-02,6.375569e+02,2.481000e-13,8.257773e-02,5.757000e+03
Sardinella_longiceps,1.265535e+00,2.309602e+02,6.928806e+02,2.000000e-01,3.200000e-04,2.000000e+02,4.069965e+02,2.981500e+02,True,False,3.042521e+03,9.726700e-01,2.029700e-02,2.406186e+03,4.955000e-08,2.669539e-08,7.196000e+04
Fregata_minor,1.021505e+01,2.737619e+01,2.071877e+03,2.800000e-01,1.000000e+02,1.460000e+03,2.075413e-02,3.138500e+02,False,False,2.244761e+04,9.934800e-01,3.215700e-02,9.499999e+03,9.948000e-18,5.037965e-03,2.634000e+05
Pipilo_erythrophthalmus,2.551812e+00,6.565151e+00,5.459965e+02,2.800000e-01,3.160000e+00,3.930000e+01,1.621988e-01,3.147500e+02,False,False,1.191577e+03,9.603000e-01,4.769800e-02,5.675670e+02,2.967000e-12,6.461912e-02,5.356000e+03
Astrapia_mayeri,4.287045e+00,1.450282e+01,6.658494e+02,2.800000e-01,1.200000e+01,1.550000e+02,2.252762e-02,3.147500e+02,False,False,1.655493e+03,9.690800e-01,3.833300e-02,5.948038e+02,2.382000e-13,5.641320e-02,1.394000e+04
Ficedula_hypoleuca,2.653885e+00,7.761771e+00,6.658494e+02,2.800000e-01,1.500000e+00,1.550000e+01,1.126381e-01,3.147500e+02,False,False,7.027914e+02,9.544800e-01,4.000200e-02,4.145349e+02,1.379000e-12,6.581979e-02,3.385000e+03
