species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,s_p_M,s_Hb_bj,s_Hbj_p,E_Hp,k_J,1/s_M,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Hemiramphus_convexus,9.108235e-01,2.493379e+02,2.000000e-01,1.800000e-04,1.480000e+01,6.830000e+01,4.030674e+01,3.018500e+02,False,9.633226e+01,8.390000e-03,2.688400e-02,1.354231e-01,1.000000e+00,7.225452e-06,6.192000e+02,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Hemitriakis_japanica,2.335146e+02,5.374076e+03,2.000000e-01,4.440000e+01,3.000000e+03,1.000000e+04,4.186766e-02,2.933500e+02,False,4.269113e+02,1.855900e-01,3.109400e-02,2.436456e-01,1.000000e+00,9.184377e-03,1.741000e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Heosemys_spinosa,5.162365e+01,4.835248e+03,3.000000e-01,3.300000e+01,9.435977e+01,3.738545e+03,9.472109e-03,2.991500e+02,False,1.064822e+02,5.255000e-02,3.580000e-02,1.196953e-02,1.000000e+00,2.670098e-01,4.468000e+04,2.806900e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,train
Hepsetus_odoe,2.179573e+00,1.237513e+03,2.000000e-01,6.900000e-04,2.469098e+01,7.770000e+02,4.673406e+01,3.011500e+02,True,6.474602e+01,2.710000e-03,2.316800e-02,1.280747e-02,1.210931e-01,1.713899e-04,2.957000e+02,9.447300e-04,4.963950e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Heptranchias_perlo,1.764018e+03,1.058411e+05,2.000000e-01,4.500000e+01,2.669355e+03,7.902720e+03,7.369540e-03,2.771500e+02,False,8.376717e+02,5.848000e-01,1.098000e-01,2.101780e-01,1.000000e+00,1.375128e-02,8.821000e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Herpetotheres_cachinnans,6.124350e+00,7.192210e+02,2.800000e-01,5.800000e+01,6.792500e+02,7.150000e+02,1.946550e-02,3.131500e+02,False,2.342528e+03,5.478000e-02,3.621900e-02,9.141176e-01,1.000000e+00,5.229326e-02,8.525000e+04,2.271700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Hesperoedura_reticulata,1.852514e+01,2.399305e+03,3.000000e-01,7.332866e-01,5.567144e+00,7.170000e+00,9.169323e-03,2.981500e+02,False,5.841400e+01,3.589900e-01,7.519000e-02,6.676817e-01,1.000000e+00,7.165109e-02,2.568000e+04,1.873900e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Heteronotia_binoei,2.779566e+01,5.475000e+03,3.000000e-01,1.697625e-01,1.938401e+00,4.323691e+00,4.804153e-02,2.991500e+02,False,4.636495e+01,1.026700e-01,7.429100e-03,2.975595e-01,1.000000e+00,8.978686e-02,1.126000e+03,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,test
Heteronotia_binoei_3N1A,3.090354e+01,5.475000e+03,3.000000e-01,1.817239e-01,1.295577e+00,3.831962e+00,3.322151e-02,2.991500e+02,False,5.018636e+01,8.625000e-02,8.164400e-03,2.367680e-01,1.000000e+00,1.252039e-01,7.479000e+02,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Heteronotia_binoei_3N1B,3.150509e+01,5.475000e+03,3.000000e-01,1.993734e-01,1.795292e+00,4.323691e+00,2.906587e-02,2.991500e+02,False,4.983759e+01,7.712000e-02,8.383900e-03,2.704748e-01,1.000000e+00,1.068362e-01,8.455000e+02,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Heteronotia_binoei_EA6,2.947668e+01,5.475000e+03,3.000000e-01,1.599166e-01,1.795292e+00,3.169125e+00,2.514441e-02,2.991500e+02,False,5.326876e+01,6.475000e-02,8.300000e-03,3.009000e-01,1.000000e+00,8.279961e-02,7.151000e+02,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Heteronotia_binoei_SM6,2.834526e+01,5.475000e+03,3.000000e-01,1.874813e-01,2.774305e+00,5.435400e+00,5.190283e-02,2.991500e+02,False,5.181988e+01,9.552000e-02,6.920100e-03,3.285631e-01,1.000000e+00,6.695745e-02,1.410000e+03,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Heteropneustes_fossilis,1.774336e+00,1.501241e+03,2.000000e-01,1.200000e-03,9.300000e+00,4.200000e+02,6.819356e+01,2.981500e+02,True,1.551577e+02,2.572000e-02,3.254200e-02,9.602209e-03,5.018248e-01,1.971459e-04,8.339000e+02,2.000000e-03,7.960949e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,train
Heterostichus_rostratus,1.844551e+01,2.378025e+03,2.000000e-01,1.400000e-03,4.834942e+01,1.600000e+03,6.055445e+00,2.923500e+02,True,3.262505e+01,2.770000e-03,3.845500e-02,2.756770e-02,6.234325e-03,3.381391e-03,8.254000e+02,2.000000e-03,1.849651e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Heterotis_niloticus,4.116970e+00,3.535751e+03,2.000000e-01,4.200000e-03,6.330000e+02,9.500000e+03,1.300997e+02,3.011500e+02,False,2.603749e+02,1.428000e-02,1.869100e-02,5.239190e-02,1.000000e+00,4.514468e-06,1.728000e+04,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Hieraaetus_morphnoides,7.757510e+00,1.988132e+03,2.800000e-01,4.500000e+01,9.215000e+02,9.700000e+02,3.309136e-02,3.131500e+02,False,2.643745e+03,3.855000e-02,2.261200e-02,8.186104e-01,1.000000e+00,4.169912e-02,4.108000e+04,2.809700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Hierococcyx_sparverioides,2.203725e+00,6.842639e+02,2.800000e-01,3.900000e+00,1.425000e+02,1.500000e+02,1.972923e-01,3.144500e+02,False,5.837483e+03,3.561000e-02,2.879000e-02,8.244752e-01,1.000000e+00,2.543044e-02,3.508000e+03,1.371200e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,val
Himantopus_mexicanus,5.103625e+00,9.036448e+02,2.800000e-01,1.360000e+01,1.767000e+02,1.860000e+02,8.454649e-02,3.140500e+02,False,1.915865e+03,6.706000e-02,2.722300e-02,7.807451e-01,1.000000e+00,6.372458e-02,2.164000e+04,2.921700e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,train
Himantopus_novaezelandiae,5.103625e+00,9.036448e+02,2.800000e-01,1.560000e+01,2.090000e+02,2.200000e+02,8.454649e-02,3.140500e+02,False,1.483985e+03,7.513000e-02,3.329500e-02,8.079499e-01,1.000000e+00,5.192698e-02,4.437000e+04,1.890200e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,train
Himatione_sanguinea,2.653885e+00,4.882896e+02,2.800000e-01,3.000000e+00,1.330000e+01,1.400000e+01,6.758285e-02,3.147500e+02,False,1.235059e+03,1.982800e-01,4.222800e-02,9.292686e-01,1.000000e+00,1.354210e-01,1.437000e+04,2.911000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Hippocampus_erectus,1.392055e+01,8.847514e+02,2.000000e-01,2.600000e-02,1.120000e+00,3.060000e+01,1.843456e+00,2.971500e+02,True,5.064717e+01,2.444500e-01,3.916900e-02,5.596072e-02,3.444846e-01,5.109856e-02,1.948000e+03,2.000000e-03,7.171970e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Hippocampus_hippocampus,2.604022e+01,1.382499e+03,2.000000e-01,3.100000e-03,1.230000e+00,8.880000e+00,4.241362e+00,2.909500e+02,True,3.224421e+02,2.032300e-01,1.435100e-02,2.686815e-02,9.377382e-01,8.151601e-04,1.062000e+03,2.000000e-03,9.806378e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Hippocampus_kuda,1.183143e+01,8.996814e+02,2.000000e-01,3.100000e-03,1.170000e+01,1.150000e+02,5.557523e+00,3.009500e+02,True,4.154754e+01,5.960000e-03,2.268200e-02,2.542087e-02,6.302183e-03,3.040361e-02,3.766000e+02,2.000000e-03,1.906357e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Hippocampus_reidi,7.608611e+00,6.942857e+02,2.000000e-01,2.300000e-03,2.270000e+00,2.380000e+01,7.924691e+00,2.998500e+02,True,2.052208e+01,5.615000e-02,2.111600e-02,2.591978e-02,1.292808e-02,6.779858e-02,6.891000e+02,2.000000e-03,2.407190e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Hippocampus_zosterae,5.483311e+00,2.001409e+02,2.000000e-01,1.500000e-03,4.140000e-02,5.587000e-01,8.251566e+00,2.997500e+02,True,5.890667e+02,1.685400e-01,2.051600e-02,1.269968e-04,9.023081e-02,3.112782e-01,1.197000e+01,2.000000e-03,4.734828e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Hippoglossoides_platessoides,5.733008e+01,4.484032e+04,2.000000e-01,1.410000e-02,3.420000e+02,4.700000e+03,2.455380e-01,2.787500e+02,True,4.379880e+01,7.540000e-03,2.616500e-02,6.304625e-02,9.241062e-03,4.088789e-03,1.115000e+04,2.000000e-03,2.107749e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,val
Hirundichthys_affinis,9.686989e-01,2.651813e+02,2.000000e-01,6.144000e-03,1.095519e+02,3.240000e+02,8.484760e+01,3.011500e+02,True,1.837333e+02,4.626000e-02,1.926000e-01,7.393522e-02,4.060106e-02,9.131020e-04,3.717000e+04,2.000000e-03,3.502365e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Hirundo_atrocaerulea,3.062175e+00,7.102394e+02,2.800000e-01,1.400000e+00,1.320500e+01,1.390000e+01,1.171436e-01,3.147500e+02,False,7.525605e+02,1.166000e-01,2.874800e-02,8.783989e-01,1.000000e+00,5.429331e-02,7.896000e+03,1.944300e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Hirundo_neoxena,3.409221e+00,7.102394e+02,2.800000e-01,1.500000e+00,1.900000e+01,2.000000e+01,2.027485e-01,3.147500e+02,False,9.422917e+02,1.329400e-01,2.206900e-02,8.186465e-01,1.000000e+00,5.484286e-02,7.764000e+03,2.465000e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Hirundo_rustica,3.470465e+00,7.102394e+02,2.800000e-01,1.300000e+00,2.565000e+01,2.700000e+01,2.027485e-01,3.147500e+02,False,7.157492e+02,5.493000e-02,2.523700e-02,6.944527e-01,1.000000e+00,3.621655e-02,4.821000e+03,1.660100e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Hirundo_tahitica,3.307149e+00,7.102394e+02,2.800000e-01,1.500000e+00,2.375000e+01,2.500000e+01,5.631904e-02,3.147500e+02,False,8.455869e+02,2.458000e-02,2.755900e-02,7.887818e-01,1.000000e+00,4.143848e-02,2.162000e+03,2.008800e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Holacanthus_passer,4.233369e+00,1.100941e+04,2.000000e-01,9.100000e-05,1.123000e+02,9.655000e+02,7.766087e+02,3.001500e+02,True,3.779914e+00,2.030000e-02,1.972200e-02,4.813633e-02,2.410153e-04,2.364231e-03,1.683000e+04,3.383900e-04,6.322365e-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,test
Holbrookia_maculata,4.966143e+01,1.496151e+03,3.000000e-01,3.500000e-01,1.640293e+00,4.407521e+00,4.257501e-02,2.971500e+02,False,6.208920e+02,9.478000e-02,1.858900e-02,4.680155e-02,1.000000e+00,7.793750e-02,1.600000e+03,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Holocentrus_adscensionis,1.038847e+00,3.791792e+03,2.000000e-01,8.487054e-05,3.301608e+01,2.408000e+03,9.884364e+02,2.971500e+02,False,5.384436e+02,5.500000e-03,4.622000e-02,3.815943e-03,1.000000e+00,1.760970e-06,4.330000e+02,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Holothuria_scabra,6.327677e-01,9.238408e+03,9.000000e-02,4.200000e-06,1.800000e+02,2.000000e+03,7.360575e+04,2.981500e+02,True,1.099942e+01,1.696000e-02,4.699300e-02,5.532671e-02,4.922148e-04,3.447634e-05,9.128000e+03,2.000000e-03,7.918417e-02,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,train
Homarus_gammarus,1.434457e+03,7.019414e+04,1.700000e-01,1.000000e-02,3.310000e+02,6.000000e+03,9.359755e+00,2.811500e+02,True,1.716380e+02,1.042400e-01,2.075100e-02,3.186568e-02,1.352335e-01,1.748109e-04,8.329000e+04,2.000000e-03,5.156749e-01,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,test
Homo_sapiens,9.516196e+01,6.951661e+03,3.000000e-01,3.313000e+03,4.800000e+04,6.800000e+04,4.462962e-03,3.101500e+02,False,1.189921e+02,2.134400e-01,3.146100e-02,6.868006e-01,1.000000e+00,5.512262e-02,8.726000e+07,2.625400e-04,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,train
Homopus_signatus,3.772053e+01,7.609161e+03,3.000000e-01,7.000000e+00,1.536640e+02,2.410000e+02,1.577046e-02,2.951500e+02,False,7.120683e+01,3.040200e-01,2.205000e-02,1.103596e-01,1.000000e+00,8.018476e-02,2.165000e+05,3.394800e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,train
Hoplias_malabaricus,1.856021e+00,1.427015e+03,2.000000e-01,4.200000e-03,6.798143e+01,3.800000e+03,3.521551e+01,2.981500e+02,True,6.711425e+02,4.200000e-04,8.571100e-02,9.467391e-04,6.577048e-03,6.304892e-03,8.790000e+01,2.000000e-03,1.906457e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,test
Huso_huso,2.247923e+01,2.695902e+04,2.000000e-01,6.500000e-02,5.000000e+04,3.200000e+06,3.412555e+03,2.881500e+02,False,1.899262e+03,5.691900e-01,1.551200e-02,1.022186e-02,1.000000e+00,5.696248e-07,2.772000e+07,9.594600e-04,1.000000e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,train
Hyalella_azteca,1.005918e+01,1.607027e+03,1.700000e-01,4.000000e-05,3.639000e-04,1.749410e-02,1.442527e+00,2.981500e+02,True,6.417619e+01,1.246200e-01,1.708200e-02,1.781748e-03,9.989299e-01,6.757050e-02,2.766000e-01,2.000000e-03,9.996882e-01,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,val
Hydrobates_pelagicus,7.145075e+00,1.834899e+03,2.800000e-01,5.000000e+00,4.370000e+01,4.600000e+01,1.842063e-02,3.125500e+02,False,9.976625e+02,2.728900e-01,1.777400e-02,9.701562e-01,1.000000e+00,7.859649e-02,4.275000e+04,1.716500e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Hydrochoerus_hydrochaeris,1.581192e+02,1.216607e+03,3.000000e-01,1.500000e+03,4.000000e+04,9.100000e+04,9.863500e-02,3.102500e+02,False,1.245327e+03,6.181000e-02,5.927500e-01,5.225436e-01,1.000000e+00,1.532564e-02,3.792593e+07,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,test
Hydrocynus_forskahlii,2.179573e+00,1.237513e+03,2.000000e-01,6.900000e-04,1.163202e+02,6.900000e+03,4.751466e+02,3.011500e+02,True,5.515718e+01,1.844000e-02,3.316800e-02,5.728835e-03,2.357740e-02,6.118461e-04,3.326000e+03,8.884100e-04,2.879833e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Hydrocynus_vittatus,2.633650e+00,1.414300e+03,2.000000e-01,2.204082e-03,1.524893e+03,2.800000e+04,1.934525e+03,3.011500e+02,True,1.533883e+02,4.247700e-01,2.560100e-02,6.813973e-02,9.392217e-02,9.144342e-06,2.501000e+06,2.000000e-03,4.543502e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,val
Hydromedusa_maximiliani,1.904553e+02,2.527861e+04,3.000000e-01,7.800000e+00,2.296191e+02,5.200000e+02,1.186774e-02,2.971500e+02,False,9.775492e+01,1.739900e-01,1.557600e-02,3.963389e-01,1.000000e+00,1.279097e-02,6.023000e+05,4.739200e-04,1.000000e+00,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,train
