species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,s_p_M,s_Hb_bj,s_Hbj_p,E_Hp,k_J,1/s_M,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Loxodonta_africana,1.606459e+02,6.994058e+03,3.000000e-01,1.050000e+05,2.819087e+06,4.800000e+06,2.287656e-03,3.093500e+02,False,1.293043e+03,3.345814e-02,2.138030e-02,5.136953e-01,1.000000e+00,2.505363e-02,2.112423e+08,6.239907e-04,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Catharus_ustulatus,2.449740e+00,4.882896e+02,2.800000e-01,3.900000e+00,2.650500e+01,2.790000e+01,9.011046e-02,3.147500e+02,False,2.299941e+03,8.896674e-02,4.094785e-02,8.727431e-01,1.000000e+00,1.126553e-01,6.038766e+03,5.998127e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Peponocephala_electra,9.270796e+01,4.357212e+03,3.000000e-01,1.081893e+04,1.316340e+05,2.250000e+05,3.081918e-03,3.086500e+02,False,1.517919e+03,2.149320e-01,2.521975e-02,8.677778e-01,1.000000e+00,5.800083e-02,1.148812e+08,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Pleuroxus_striatus,2.651987e+00,1.021015e+02,1.700000e-01,4.536548e-06,1.462539e-05,3.882353e-05,2.320466e-01,2.901500e+02,False,5.428087e+01,2.739998e-01,2.025241e-02,7.111554e-03,1.000000e+00,1.343747e-01,4.280778e-02,2.000000e-03,1.000000e+00,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
Phaethon_rubricauda,9.186525e+00,1.547143e+03,2.800000e-01,5.400000e+01,7.980000e+02,8.400000e+02,2.113662e-02,3.140500e+02,False,2.944930e+03,2.884650e-01,2.321935e-02,9.788070e-01,1.000000e+00,5.722758e-02,3.726524e+05,2.538684e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
Pristiophorus_cirratus,5.860656e+02,8.790984e+03,2.000000e-01,8.419961e+02,2.345175e+04,8.500000e+04,8.531469e-03,2.881500e+02,False,8.078337e+02,1.586402e-01,1.345492e-01,3.853787e-02,1.000000e+00,1.712414e-01,2.719368e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Streptopelia_decaocto,2.575260e+00,8.680143e+02,2.800000e-01,7.000000e+00,1.495300e+02,1.574000e+02,1.855960e-01,3.137800e+02,False,1.125440e+04,6.665012e-02,1.538516e-02,7.727870e-01,1.000000e+00,5.624473e-02,1.814175e+03,3.939900e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False
Sardinella_fimbriata,1.837717e+00,1.341534e+03,2.000000e-01,3.200000e-04,1.340000e+01,5.260000e+01,3.636495e+02,3.017500e+02,True,5.818492e+01,2.311298e-01,2.051275e-02,1.980076e-01,3.546691e-01,4.602976e-05,1.915774e+04,2.000000e-03,7.093928e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Sturnus_vulgaris,2.449740e+00,1.016530e+03,2.800000e-01,6.400000e+00,7.030000e+01,7.400000e+01,2.252762e-01,3.147500e+02,False,1.942326e+03,2.188173e-01,5.146534e-02,9.064210e-01,1.000000e+00,5.015976e-02,6.946908e+04,2.772325e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Anthracoceros_malayanus,6.124350e+00,2.568647e+03,2.800000e-01,6.500000e+01,9.975000e+02,1.050000e+03,2.335861e-02,3.131500e+02,False,3.248220e+03,4.582580e-02,3.442454e-02,8.873902e-01,1.000000e+00,5.187482e-02,6.965412e+04,3.130478e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Corophium_volutator,2.247923e+01,5.860656e+02,1.700000e-01,3.350674e-05,4.188342e-03,3.878824e-02,1.808603e-01,2.881500e+02,False,1.121562e+02,1.492155e-02,1.333612e-02,1.243525e-03,1.000000e+00,1.889301e-02,6.503410e-02,2.000000e-03,1.000000e+00,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Globicephala_macrorhynchus,1.635685e+02,5.152407e+03,3.000000e-01,3.700000e+04,3.910000e+05,5.930000e+05,2.445459e-03,3.101500e+02,False,7.494909e+02,8.949158e-02,1.385374e-02,6.111944e-01,1.000000e+00,5.705190e-02,1.023357e+08,6.482703e-04,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Coleonyx_variegatus,1.729790e+01,3.198958e+03,3.000000e-01,3.812683e-01,3.877993e+00,9.460000e+00,1.900619e-02,2.981500e+02,False,4.123180e+02,2.596763e-02,3.269252e-02,9.467849e-02,1.000000e+00,3.653197e-02,1.123830e+03,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Flavocaranx_bajad,2.317425e+00,1.860893e+03,2.000000e-01,5.230000e-04,2.900000e+02,3.200000e+03,3.073794e+03,3.016500e+02,True,1.581553e+02,8.866194e-02,1.960972e-02,7.378269e-02,4.808949e-01,2.761638e-06,7.329668e+04,2.000000e-03,7.838333e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Neotrygon_picta,1.516921e+02,3.267598e+03,2.000000e-01,3.212021e+01,1.873251e+02,6.680000e+02,1.377159e-02,3.008500e+02,False,1.162102e+02,2.689401e-01,1.454812e-02,2.676320e-01,1.000000e+00,1.712202e-01,1.628460e+05,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Pycnochromis_margaritifer,2.456471e+00,2.706753e+03,2.000000e-01,3.200000e-04,2.000000e+00,1.640000e+01,4.315134e+02,3.016500e+02,True,4.341767e+01,5.199157e-01,2.175667e-02,9.061156e-02,6.503123e-02,1.436502e-03,1.315302e+04,2.000000e-03,4.058841e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Jynx_torquilla,4.082900e+00,4.359121e+02,2.800000e-01,1.900000e+00,3.838000e+01,4.040000e+01,1.949934e-01,3.149500e+02,False,9.566674e+02,9.701662e-02,2.094370e-02,8.224975e-01,1.000000e+00,3.345266e-02,1.075947e+04,2.068297e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Toxostoma_curvirostre,2.858030e+00,2.219498e+02,2.800000e-01,2.515456e+00,3.414015e+01,3.593700e+01,9.011046e-02,3.147500e+02,False,3.369608e+03,2.101465e-02,2.225840e-02,6.561251e-01,1.000000e+00,8.933469e-02,5.048905e+02,1.189055e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Periparus_ater,3.368392e+00,4.217046e+02,2.800000e-01,8.000000e-01,1.092500e+01,1.150000e+01,2.027485e-01,3.147500e+02,False,4.138351e+02,7.343757e-02,2.574304e-02,6.642333e-01,1.000000e+00,4.833805e-02,4.200299e+03,1.060153e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Donax_trunculus,4.196908e+00,4.084991e+03,9.000000e-02,4.000000e-06,1.696426e-01,4.300000e+00,1.958389e+02,2.881500e+02,True,2.973127e+01,6.684806e-02,2.419503e-02,1.263751e-02,1.000000e+00,1.738760e-05,2.433085e+01,2.000000e-03,1.000000e+00,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Asterropteryx_semipunctata,2.984107e+00,2.486756e+02,2.000000e-01,2.771000e-04,1.140000e-01,8.950000e-01,5.315832e+00,3.008500e+02,False,2.868360e+01,1.000000e-01,2.197545e-02,6.218453e-02,1.000000e+00,1.785718e-03,7.103168e+01,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Streptopelia_roseogrisea,2.755957e+00,5.819090e+02,2.800000e-01,7.000000e+00,1.406000e+02,1.480000e+02,1.855960e-01,3.137800e+02,False,4.969012e+03,2.685894e-01,2.773447e-02,9.496026e-01,1.000000e+00,3.870407e-02,4.414104e+04,8.611741e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
Peucaea_cassinii,2.449740e+00,4.660946e+02,2.800000e-01,1.600000e+00,1.719500e+01,1.810000e+01,9.011046e-02,3.147500e+02,False,2.830455e+03,2.509335e-02,2.386318e-02,7.102435e-01,1.000000e+00,9.744629e-02,4.190113e+02,1.153720e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Labeobarbus_bynni,5.688562e+00,6.921084e+03,2.000000e-01,1.000000e-03,1.505000e+02,5.400000e+03,5.057012e+02,2.961500e+02,True,1.443513e+02,3.788994e-02,2.073100e-02,2.114533e-02,1.999146e-01,2.510018e-05,1.643353e+04,2.000000e-03,5.853491e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
Maccullochella_ikei,7.507417e+00,4.152650e+03,2.000000e-01,1.800000e-02,8.897850e+02,1.500000e+04,4.334581e+01,2.961500e+02,True,1.948885e+02,2.879688e-02,1.961321e-02,5.952447e-02,2.706148e-01,4.502421e-05,7.344324e+04,2.000000e-03,6.479021e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
Zonotrichia_albicollis,2.653885e+00,6.614104e+02,2.800000e-01,2.800000e+00,2.384500e+01,2.510000e+01,9.011046e-02,3.147500e+02,False,4.090255e+03,3.759417e-02,2.402203e-02,7.457826e-01,1.000000e+00,1.310375e-01,6.525384e+02,1.658750e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Triportheus_elongatus,1.985823e+00,4.832170e+02,2.000000e-01,3.900000e-03,4.655000e+01,1.644400e+02,4.138927e+02,2.976500e+02,True,1.620170e+04,1.941533e-01,1.761572e-02,2.663223e-02,3.754966e-01,6.854348e-06,4.839818e+04,2.000000e-03,7.587065e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Natrix_natrix,3.390446e+01,8.805146e+03,3.000000e-01,3.000000e+00,8.824633e+01,8.500000e+02,9.085596e-02,2.991500e+02,False,3.007620e+02,3.553095e-01,2.412831e-02,1.175685e-01,1.000000e+00,1.721336e-02,2.824691e+05,2.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True
Podargus_strigoides,6.124350e+00,2.112338e+03,2.800000e-01,1.400000e+01,4.500625e+02,4.737500e+02,4.734091e-02,3.128500e+02,False,1.468983e+02,1.759748e-02,5.818699e-02,8.731801e-02,1.000000e+00,1.102174e-01,1.304773e+04,8.459815e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Isopsetta_isolepis,6.679429e+00,2.627060e+04,2.000000e-01,5.400000e-04,1.145000e+02,2.300000e+03,4.187190e+02,2.778500e+02,True,8.453324e+03,4.867916e-01,2.675398e-02,4.803694e-03,8.439961e-01,4.672837e-07,1.085231e+05,2.000000e-03,9.472295e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
Mytilus_californianus,1.182287e+00,8.630693e+03,9.000000e-02,5.125781e-08,3.250000e-01,1.000000e+02,2.780773e+04,2.911500e+02,True,1.076638e+01,2.000691e-02,2.185671e-02,1.204271e-03,1.235987e-01,1.663081e-06,1.667530e+01,6.113657e-04,4.982859e-01,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Geothlypis_formosa,2.551812e+00,3.107297e+02,2.800000e-01,2.800000e+00,1.349000e+01,1.420000e+01,1.013743e-01,3.147500e+02,False,2.656670e+03,1.257079e-01,3.173440e-02,8.655967e-01,1.000000e+00,1.834552e-01,3.093206e+03,9.448282e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Evynnis_ehrenbergii,1.183647e+01,6.480465e+03,2.000000e-01,3.200000e-04,1.136434e+02,1.200000e+03,2.314649e+02,2.913500e+02,True,1.380718e+02,1.836640e-02,2.741904e-02,4.733881e-02,3.085927e-02,5.408703e-05,8.910604e+03,2.961287e-03,3.149590e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Falco_sparverius,6.124350e+00,8.733398e+02,2.800000e-01,1.060000e+01,1.339500e+02,1.410000e+02,1.343120e-01,3.131500e+02,False,1.610050e+03,1.292806e-01,2.089358e-02,7.370124e-01,1.000000e+00,7.268258e-02,2.897378e+04,2.598277e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Sotalia_guianensis,7.162112e+01,3.217441e+03,3.000000e-01,6.689558e+03,7.245148e+04,1.210000e+05,6.216120e-03,3.103500e+02,False,5.927791e+02,1.422873e-01,2.187494e-02,7.276574e-01,1.000000e+00,6.955426e-02,2.581907e+07,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Stercorarius_pomarinus,5.307770e+00,1.068262e+03,2.800000e-01,4.400000e+01,7.030000e+02,7.400000e+02,4.227325e-02,3.140500e+02,False,2.915577e+03,1.968775e-01,3.606016e-02,9.635051e-01,1.000000e+00,4.395274e-02,3.097506e+05,2.554442e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True
Hypanus_dipterurus,1.329539e+02,1.716051e+04,2.000000e-01,5.625004e+02,7.655137e+03,3.210000e+04,3.379854e-03,2.880500e+02,False,5.018117e+02,2.890994e-01,3.016376e-02,2.454350e-01,1.000000e+00,5.963061e-02,6.435988e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Microstomus_pacificus,2.087617e+02,1.115093e+05,2.000000e-01,1.100000e-03,4.760000e+02,3.800000e+03,1.237565e+02,2.766500e+02,True,2.514829e+02,2.552617e-01,3.061754e-02,5.787277e-02,4.424762e-02,2.568692e-05,6.391600e+05,2.000000e-03,3.552483e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Neophocaena_phocaenoides,7.170126e+01,2.698880e+03,3.000000e-01,7.000000e+03,5.219693e+04,7.200000e+04,6.113647e-03,3.101500e+02,False,8.799237e+02,3.897119e-01,2.306768e-02,8.555487e-01,1.000000e+00,9.444125e-02,7.431028e+07,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Stercorarius_skua,5.920205e+00,7.556838e+02,2.800000e-01,7.200000e+01,1.273000e+03,1.340000e+03,4.227325e-02,3.140500e+02,False,4.112368e+03,5.463487e-02,3.372924e-02,8.758294e-01,1.000000e+00,4.733832e-02,8.311204e+04,3.923009e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
Cygnus_olor,7.349220e+00,1.824704e+03,2.800000e-01,1.570000e+02,1.007000e+04,1.060000e+04,1.315282e-01,3.144500e+02,False,6.010791e+03,2.219871e-01,2.712994e-02,9.580426e-01,1.000000e+00,1.104162e-02,2.023227e+06,2.860926e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True
Agelaius_phoeniceus,2.449740e+00,8.877992e+02,2.800000e-01,3.150000e+00,3.762000e+01,3.960000e+01,1.182700e-01,3.147500e+02,False,4.955492e+03,4.735084e-02,2.504312e-02,8.189825e-01,1.000000e+00,7.995634e-02,1.247018e+03,1.791429e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Stercorarius_maccormicki,5.920205e+00,8.072077e+02,2.800000e-01,6.500000e+01,1.273000e+03,1.340000e+03,4.227325e-02,3.140500e+02,False,8.982423e+03,6.144807e-02,2.178715e-02,9.021373e-01,1.000000e+00,4.853733e-02,2.968351e+04,1.259888e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
Ammodytes_americanus,1.200012e+02,1.095011e+04,2.000000e-01,3.800000e-04,2.100000e+00,4.100000e+01,4.281237e+01,2.810500e+02,True,2.320019e+02,3.728998e-01,2.089294e-02,9.613423e-03,3.749610e-02,1.485147e-03,6.455715e+03,2.000000e-03,3.407342e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Coilia_dussumieri,4.098706e+00,6.649012e+02,2.000000e-01,2.700000e-04,1.160000e+01,2.930000e+01,1.283439e+02,3.018500e+02,True,2.096869e+01,8.287925e-02,2.125210e-02,3.022073e-01,1.306075e-02,8.849900e-04,9.236891e+03,2.000000e-03,2.391945e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
Phaethornis_augusti,4.082900e+00,6.122488e+02,2.800000e-01,6.500000e-01,5.225000e+00,5.500000e+00,3.266646e-02,3.112500e+02,False,3.449563e+01,4.883364e-02,3.819365e-02,1.054292e-01,1.000000e+00,2.999659e-01,6.414714e+02,7.972288e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True
Pyxicephalus_adspersus,1.898303e+00,1.642500e+04,2.800000e-01,1.000000e-02,3.000000e+01,8.380000e+02,1.731900e+01,2.981500e+02,False,1.334121e+03,7.625038e-03,1.278536e-01,3.535142e-03,1.000000e+00,2.474443e-04,9.245011e+02,2.000000e-03,1.000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
Calendulauda_barlowi,2.755957e+00,4.438996e+02,2.800000e-01,2.600000e+00,2.688500e+01,2.830000e+01,4.505523e-02,3.147500e+02,False,3.845031e+03,2.560461e-02,2.252694e-02,8.346670e-01,1.000000e+00,9.487865e-02,5.532748e+02,1.517913e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
