species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb_p,E_Hp,class_other,class_Actinopterygii,class_Aves,class_Mammalia,class_Reptilia,class_Amphibia,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Polyplectron_inopinatum,2.713616e+00,7.055401e+00,7.428523e+02,2.800000e-01,2.700000e+01,6.500000e+02,4.038488e-02,3.135500e+02,False,False,4.920302e+02,9.911700e-01,5.809200e-02,7.554340e+01,7.410000e-17,1.654059e-01,5.975000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Pomatoschistus_minutus,2.130893e+01,7.733130e+02,1.504008e+03,2.000000e-01,2.771000e-04,5.720000e+00,6.795176e+00,2.831500e+02,False,False,2.641486e+02,8.716900e-01,2.000000e-02,2.026899e+02,5.865000e-06,3.521119e-04,1.752000e+02,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
Pomatostomus_temporalis,4.695335e+00,1.199231e+01,6.658494e+02,2.800000e-01,3.850000e+00,7.500000e+01,1.351657e-01,3.147500e+02,False,False,9.272976e+02,9.632800e-01,2.322800e-02,4.086405e+02,3.833000e-12,5.040315e-02,5.581000e+03,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Pooecetes_gramineus,2.449740e+00,6.098230e+00,3.506807e+02,2.800000e-01,2.300000e+00,2.515000e+01,9.011046e-02,3.147500e+02,False,False,1.123329e+03,9.746500e-01,4.564000e-02,6.300585e+02,1.028000e-11,7.465816e-02,2.194000e+03,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
Poospiza_ornata,2.041450e+00,5.179151e+00,3.995097e+02,2.800000e-01,1.590000e+00,1.180000e+01,7.659389e-02,3.147500e+02,False,False,8.744403e+02,9.718700e-01,5.193500e-02,5.694467e+02,9.958000e-13,9.645963e-02,1.610000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Porcellio_scaber,3.500000e+01,4.350000e+02,1.500000e+03,1.700000e-01,4.000000e-04,8.340000e-02,2.600000e-01,2.931500e+02,False,False,3.471825e+01,8.443800e-01,2.356000e-02,7.529510e+01,2.087000e-08,2.985264e-03,9.433000e+01,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False
Poroderma_africanum,2.888812e+02,2.905698e+03,5.283088e+03,2.000000e-01,1.719000e+01,5.200000e+03,6.795579e-02,2.911500e+02,False,False,4.784331e+02,6.564300e-01,2.788000e-02,3.085260e+01,3.257000e-08,3.737624e-03,3.232000e+06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Porphyrio_martinica,5.272736e+00,1.447185e+01,3.890640e+02,2.800000e-01,1.340000e+01,2.150000e+02,1.219594e-01,3.127500e+02,False,False,1.428642e+03,9.772100e-01,9.528000e-02,3.587703e+02,1.639000e-11,1.478504e-02,8.583000e+04,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
Porzana_carolina,4.263063e+00,7.621469e+00,4.530197e+02,2.800000e-01,6.350000e+00,7.130000e+01,1.970113e-01,3.127500e+02,False,False,1.382812e+03,9.732900e-01,9.528000e-02,4.799846e+02,3.454000e-12,4.688424e-02,1.624000e+04,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True
Premnoplex_brunnescens,5.552744e+00,1.346997e+01,4.438996e+02,2.800000e-01,2.200000e+00,2.500000e+01,4.505523e-02,3.147500e+02,False,False,6.527220e+02,9.697300e-01,1.809300e-02,4.067893e+02,7.797000e-12,7.912200e-02,1.959000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Prinia_maculosa,2.858030e+00,7.965916e+00,4.438996e+02,2.800000e-01,9.700000e-01,8.700000e+00,7.884665e-02,3.147500e+02,False,False,7.129832e+02,9.583000e-01,2.731700e-02,5.691868e+02,5.627000e-12,7.180212e-02,1.415000e+03,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Pristiophorus_cirratus,5.860656e+02,1.172131e+03,8.790984e+03,2.000000e-01,8.419961e+02,8.500000e+04,8.531469e-03,2.881500e+02,False,False,8.040876e+02,8.446000e-01,1.329000e-01,2.053000e+01,2.675000e-08,1.688172e-01,2.604000e+06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Pristis_pectinata,1.839431e+02,2.729595e+03,1.320772e+04,2.000000e-01,2.734774e+02,3.500000e+05,3.861378e-02,2.911500e+02,False,False,8.008267e+02,9.875000e-01,5.020000e-02,1.882000e+01,4.779000e-09,1.589083e-03,5.551000e+05,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Pristis_perotteti,1.056161e+02,2.254298e+03,7.583583e+03,2.000000e-01,1.143675e+03,5.910000e+05,1.443908e-02,2.971500e+02,False,False,6.513429e+03,9.934600e-01,4.642500e-02,2.490467e+02,6.051000e-10,1.229234e-02,2.155000e+05,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
Probosciger_aterrimus,7.528923e+00,2.324904e+01,3.230405e+03,2.800000e-01,1.900000e+01,7.500000e+02,8.714076e-03,3.119500e+02,False,False,2.645079e+03,9.985400e-01,2.276200e-02,7.763947e+02,4.679000e-15,9.576560e-03,5.290000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Procambarus_virginalis,4.500000e+01,2.650000e+02,1.154000e+03,1.700000e-01,5.300000e-03,3.000000e+01,8.035714e+00,2.931500e+02,False,False,2.612714e+02,8.423800e-01,1.168600e-02,1.191478e+02,4.167000e-07,1.998312e-03,4.739000e+02,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
Procellaria_aequinoctialis,1.054525e+01,2.810872e+01,1.633708e+03,2.800000e-01,9.260000e+01,1.280000e+03,1.530262e-02,3.105500e+02,False,False,2.209600e+04,9.910700e-01,1.533800e-02,1.230194e+04,2.174000e-18,2.095935e-02,9.423000e+04,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
Procellaria_cinerea,1.074219e+01,3.885091e+01,1.633708e+03,2.800000e-01,8.000000e+01,1.020000e+03,1.530262e-02,3.105500e+02,False,False,1.460476e+04,9.887700e-01,3.478300e-02,5.634533e+03,6.553000e-13,6.489483e-03,3.518000e+05,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Procnias_averano,4.695335e+00,1.673535e+01,4.438996e+02,2.800000e-01,1.080000e+01,1.270000e+02,2.252762e-02,3.147500e+02,False,False,1.568945e+03,9.606500e-01,3.124100e-02,6.182399e+02,1.081000e-11,6.146512e-02,1.290000e+04,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
Progne_chalybea,3.164247e+00,1.119093e+01,6.170205e+02,2.800000e-01,2.800000e+00,4.200000e+01,7.208837e-02,3.147500e+02,False,False,1.082842e+03,9.658600e-01,3.052700e-02,5.565823e+02,2.949000e-12,4.087164e-02,4.612000e+03,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Progne_subis,3.062175e+00,1.254825e+01,6.170205e+02,2.800000e-01,5.000000e+00,6.400000e+01,1.126381e-01,3.147500e+02,False,False,1.780595e+03,8.100300e-01,3.636500e-02,7.382583e+02,2.535000e-12,5.277778e-02,3.744000e+04,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Progne_tapera,3.062175e+00,1.327795e+01,6.170205e+02,2.800000e-01,4.400000e+00,3.480000e+01,9.011046e-02,3.147500e+02,False,False,1.446614e+03,8.279300e-01,3.350700e-02,7.039468e+02,2.368000e-12,7.578475e-02,2.007000e+04,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Promerops_cafer,3.470465e+00,1.076744e+01,2.219498e+02,2.800000e-01,3.600000e+00,3.220000e+01,9.011046e-02,3.147500e+02,False,False,9.941053e+02,9.165700e-01,3.529000e-02,4.983412e+02,2.368000e-11,6.912281e-02,1.140000e+04,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
Prosopeia_tabuensis,3.959891e+00,1.187967e+01,1.398165e+03,2.800000e-01,3.000000e+01,2.500000e+02,3.898682e-02,3.116500e+02,False,False,1.496176e+04,9.900000e-01,4.978800e-02,8.547606e+03,3.247000e-17,1.424716e-02,6.781000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Protonotaria_citrea,2.653885e+00,7.396922e+00,3.595587e+02,2.800000e-01,2.100000e+00,2.250000e+01,1.126381e-01,3.147500e+02,False,False,1.007145e+03,9.586900e-01,4.072100e-02,5.721038e+02,4.482000e-12,6.686508e-02,3.528000e+03,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Pseudemydura_umbrina,5.491236e+01,5.083941e+03,4.926038e+04,3.000000e-01,5.200000e+00,4.170000e+02,1.015015e-02,2.981500e+02,False,False,2.232984e+02,6.486200e-01,2.572300e-02,1.893600e+01,9.561000e-11,1.907810e-02,5.467000e+05,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Pseudemys_concinna,2.049869e+01,2.210499e+03,2.810500e+04,3.000000e-01,8.000000e+00,5.000000e+03,2.191781e-02,2.931500e+02,False,False,3.512881e+02,9.608500e-01,3.379400e-02,2.701340e+01,7.101000e-11,3.264636e-03,3.348000e+05,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False
Pseudemys_nelsoni,1.956693e+01,2.143205e+03,7.918137e+03,3.000000e-01,1.230000e+01,4.000000e+03,2.966607e-01,2.951500e+02,False,False,8.597026e+02,3.549600e-01,3.089800e-02,3.226680e+01,8.637000e-10,2.446856e-03,1.336000e+07,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
Pseudemys_texana,2.235670e+01,8.111366e+02,2.336002e+04,3.000000e-01,3.394675e+00,4.800000e+03,2.768833e-02,2.951500e+02,False,False,2.678430e+02,9.893300e-01,2.297900e-02,2.187700e+01,5.827000e-11,7.540970e-03,1.196000e+04,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False
Pseudobulweria_rostrata,9.847005e+00,3.133138e+01,1.633708e+03,2.800000e-01,6.100000e+01,6.000000e+02,1.530262e-02,3.105500e+02,False,False,8.133547e+03,9.913700e-01,9.234300e-02,2.353028e+03,5.595000e-14,6.595745e-03,2.632000e+05,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
Pseudoleistes_virescens,2.653885e+00,7.396922e+00,7.546294e+02,2.800000e-01,4.200000e+00,7.995000e+01,1.013743e-01,3.147500e+02,False,False,1.047443e+03,9.828000e-01,5.511500e-02,3.774528e+02,7.366000e-15,4.312387e-02,4.981000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Pseudophryne_bibronii,1.229774e+02,1.346445e+03,5.754712e+03,2.800000e-01,8.571429e-03,7.142857e-01,1.744223e-01,2.851500e+02,False,False,9.997110e+02,5.393100e-01,3.036800e-02,1.040778e+03,4.825000e-07,2.381676e-03,5.261000e+03,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Pseudoseisura_lophotes,3.878755e+00,1.117573e+01,2.219498e+02,2.800000e-01,5.700000e+00,6.930000e+01,6.307732e-02,3.147500e+02,False,False,1.288149e+03,9.628800e-01,3.187900e-02,5.835486e+02,4.098000e-11,6.270124e-02,7.019000e+03,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Pseudosida_bidentata,9.315265e-01,2.484071e+00,1.508186e+01,1.700000e-01,1.292869e-05,5.176471e-04,9.017456e+00,3.021500e+02,False,False,1.382361e+02,7.219100e-01,2.034800e-02,1.738753e+03,2.674000e-05,6.957390e-02,1.502000e-01,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Psiloscops_flammeolus,5.973843e+00,9.068567e+00,4.885825e+02,2.800000e-01,7.500000e+00,6.560000e+01,5.577322e-02,3.126500e+02,False,False,5.932946e+03,9.946300e-01,8.933100e-02,3.288429e+03,2.292000e-14,1.952123e-02,7.018000e+03,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
Psittacula_eupatria,3.301225e+00,1.100408e+01,1.721353e+03,2.800000e-01,1.000000e+01,2.380000e+02,2.788504e-02,3.119500e+02,False,False,1.050044e+04,9.978400e-01,5.318000e-02,5.345524e+03,6.659000e-18,4.347788e-03,1.153000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Psittacula_krameri,3.717449e+00,1.107153e+01,2.005806e+03,2.800000e-01,7.000000e+00,1.400000e+02,6.780317e-02,3.116500e+02,False,False,2.791540e+03,9.924000e-01,5.684900e-02,1.093132e+03,3.604000e-18,1.110609e-02,1.329000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Psittaculirostris_salvadorii,6.631599e+00,1.956799e+01,8.456927e+02,2.800000e-01,4.100000e+00,1.000000e+02,2.837910e-02,3.119500e+02,False,False,2.988295e+03,9.969700e-01,8.294000e-02,1.180552e+03,5.884000e-13,3.900278e-03,9.366000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Psittrichas_fulgidus,8.427657e+00,2.580490e+01,1.761860e+03,2.800000e-01,1.500000e+01,8.650000e+02,2.837910e-02,3.119500e+02,False,False,2.071727e+04,9.976800e-01,2.923700e-02,1.047869e+04,1.025000e-13,1.820374e-03,2.778000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Psophia_crepitans,4.948734e+00,1.151953e+01,1.332411e+03,2.800000e-01,4.000000e+01,1.300000e+03,7.505192e-02,3.127500e+02,False,False,2.215267e+04,9.941200e-01,2.816500e-02,9.907065e+03,3.102000e-13,9.515096e-03,4.372000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
Psophia_leucoptera,4.789097e+00,1.135989e+01,1.332411e+03,2.800000e-01,5.200000e+01,1.256000e+03,5.628894e-02,3.127500e+02,False,False,1.433767e+04,9.914700e-01,2.044600e-02,6.306732e+03,7.140000e-13,2.611927e-02,3.337000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
Pternistis_bicalcaratus,4.899480e+00,6.747602e+00,2.505526e+02,2.800000e-01,1.550000e+01,3.810000e+02,1.245248e-01,3.138500e+02,False,False,1.866534e+02,9.622400e-01,8.201100e-02,2.728280e+01,6.432000e-11,5.519837e-01,6.377000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Pterocles_alchata,3.622377e+00,7.337807e+00,1.195625e+03,2.800000e-01,1.380000e+01,3.097500e+02,5.530436e-02,3.145500e+02,False,False,2.236858e+03,9.928900e-01,2.313400e-02,8.298910e+02,5.254000e-14,5.729167e-02,4.032000e+03,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Pterocles_namaqua,2.634456e+00,5.235257e+00,1.130110e+03,2.800000e-01,1.160000e+01,1.720000e+02,5.530436e-02,3.145500e+02,False,False,6.979467e+03,9.941000e-01,1.902900e-02,4.821939e+03,5.917000e-15,5.323251e-02,2.645000e+03,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Pterocles_orientalis,3.540050e+00,7.255480e+00,1.130110e+03,2.800000e-01,1.910000e+01,3.550000e+02,5.530436e-02,3.145500e+02,False,False,1.226756e+04,9.950000e-01,2.458500e-02,7.372240e+03,2.241000e-15,2.131426e-02,9.998000e+03,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Pterodroma_atrata,8.951822e+00,2.381185e+01,1.633708e+03,2.800000e-01,5.800000e+01,5.600000e+02,1.530262e-02,3.105500e+02,False,False,3.916806e+03,9.920500e-01,5.788100e-02,1.046165e+03,8.471000e-26,1.952149e-02,7.607000e+04,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_axillaris,8.414713e+00,2.357910e+01,1.633708e+03,2.800000e-01,4.500000e+01,6.300000e+02,1.530262e-02,3.105500e+02,False,False,7.336753e+03,9.945400e-01,3.620000e-02,2.704382e+03,3.480000e-24,1.373019e-02,4.544000e+04,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_hypoleuca,8.951822e+00,2.327474e+01,2.012728e+03,2.800000e-01,3.900000e+01,3.600000e+02,1.530262e-02,3.105500e+02,False,False,2.385547e+03,9.923100e-01,7.198800e-02,5.972956e+02,8.321000e-14,2.230571e-02,5.057000e+04,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_incerta,9.936523e+00,3.464355e+01,1.960449e+03,2.800000e-01,7.000000e+01,7.500000e+02,1.530262e-02,3.105500e+02,False,False,1.463940e+04,9.846800e-01,2.268700e-02,7.585312e+03,3.178000e-14,1.301317e-02,2.353000e+05,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_leucoptera,8.593750e+00,2.470703e+01,1.633708e+03,2.800000e-01,3.200000e+01,5.500000e+02,1.530262e-02,3.105500e+02,False,False,2.964741e+03,9.949100e-01,5.356900e-02,7.752648e+02,4.144000e-25,1.267833e-02,3.715000e+04,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_macroptera,9.847005e+00,2.936198e+01,1.633708e+03,2.800000e-01,5.500000e+01,7.000000e+02,1.530262e-02,3.105500e+02,False,False,6.262270e+03,9.911100e-01,4.683500e-02,1.985603e+03,4.595000e-28,1.086632e-02,1.339000e+05,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_nigripennis,8.110351e+00,2.332845e+01,1.633708e+03,2.800000e-01,3.300000e+01,3.500000e+02,1.530262e-02,3.105500e+02,False,False,3.417816e+03,9.928700e-01,5.788100e-02,1.046165e+03,4.945000e-28,1.548996e-02,4.980000e+04,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_phaeopygia,9.847005e+00,3.133138e+01,1.633708e+03,2.800000e-01,6.000000e+01,7.000000e+02,1.530262e-02,3.105500e+02,False,False,4.212580e+03,9.910000e-01,6.671400e-02,1.030782e+03,4.060000e-27,1.016052e-02,1.682000e+05,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_pycrofti,8.056640e+00,2.237956e+01,1.633708e+03,2.800000e-01,7.700000e+00,2.500000e+02,1.530262e-02,3.105500e+02,False,False,5.710483e+03,9.988500e-01,9.234300e-02,1.930782e+03,2.449000e-14,1.662894e-03,1.237000e+04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_sandwichensis,9.900716e+00,2.970215e+01,8.560628e+02,2.800000e-01,7.000000e+01,5.520000e+02,1.530262e-02,3.105500e+02,False,False,4.689767e+03,9.899200e-01,6.859900e-02,1.279699e+03,5.366000e-20,1.215486e-02,1.666000e+05,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Pterodroma_solandri,1.122797e+01,5.986313e+01,1.357174e+03,2.800000e-01,5.000000e+01,6.100000e+02,1.842063e-02,3.125500e+02,False,False,2.444078e+04,9.938800e-01,2.761500e-02,1.396849e+04,4.075000e-26,6.482728e-03,1.129000e+05,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Pteroglossus_bailloni,2.918586e+00,9.490579e+00,9.423769e+02,2.800000e-01,6.200000e+00,1.200000e+02,5.252676e-02,3.120000e+02,False,False,3.807572e+03,9.917300e-01,2.687700e-02,2.204626e+03,1.414000e-13,1.897023e-02,6.953000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Pteroglossus_castanotis,2.918586e+00,9.490579e+00,9.423769e+02,2.800000e-01,8.600000e+00,2.000000e+02,5.252676e-02,3.120000e+02,False,False,7.120272e+03,9.936100e-01,2.213100e-02,4.479122e+03,9.409000e-13,1.587434e-02,7.194000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Pteroglossus_torquatus,3.009791e+00,9.581784e+00,9.423769e+02,2.800000e-01,1.000000e+01,1.550000e+02,5.252676e-02,3.120000e+02,False,False,7.687176e+03,9.898800e-01,1.919200e-02,5.639921e+03,6.564000e-13,2.453094e-02,1.002000e+04,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Pteroglossus_viridis,2.918586e+00,9.490579e+00,9.423769e+02,2.800000e-01,8.000000e+00,1.350000e+02,5.252676e-02,3.120000e+02,False,False,8.186670e+03,9.911200e-01,1.855300e-02,6.528784e+03,4.188000e-13,2.030340e-02,8.240000e+03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Ptychoramphus_aleuticus,7.026479e+00,1.290087e+01,7.805677e+02,2.800000e-01,2.000000e+01,1.840000e+02,2.075413e-02,3.141500e+02,False,False,6.898123e+03,9.960600e-01,3.312300e-02,3.866815e+03,3.960000e-14,2.101614e-02,1.053000e+04,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
Puffinus_assimilis,2.433136e+01,3.590551e+01,2.867071e+03,2.800000e-01,3.000000e+01,3.000000e+02,1.775331e-02,3.121500e+02,False,False,3.666941e+03,9.947400e-01,9.009000e-02,1.061722e+03,2.181000e-18,1.054161e-02,5.299000e+04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Puffinus_gavia,2.211942e+01,3.431085e+01,2.867071e+03,2.800000e-01,4.000000e+01,5.250000e+02,1.775331e-02,3.121500e+02,False,False,3.665422e+03,9.949000e-01,6.854300e-02,9.465138e+02,9.685000e-16,1.069047e-02,5.909000e+04,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Puffinus_huttoni,2.225213e+01,3.552382e+01,2.867071e+03,2.800000e-01,6.000000e+01,7.300000e+02,1.775331e-02,3.121500e+02,False,False,4.998263e+03,9.928500e-01,3.894100e-02,1.514304e+03,8.085000e-15,1.629548e-02,7.229000e+04,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Puffinus_lherminieri,2.256181e+01,3.444460e+01,1.070223e+03,2.800000e-01,3.200000e+01,2.100000e+02,1.775331e-02,3.121500e+02,False,False,3.387087e+03,9.911100e-01,8.945000e-02,1.059718e+03,1.025000e-13,1.576571e-02,7.751000e+04,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Puffinus_opisthomelas,2.256181e+01,3.336434e+01,2.867071e+03,2.800000e-01,5.000000e+01,5.400000e+02,1.775331e-02,3.121500e+02,False,False,4.003488e+03,9.945200e-01,8.041300e-02,1.014304e+03,1.300000e-16,1.408651e-02,6.612000e+04,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Puffinus_puffinus,2.256181e+01,3.398163e+01,2.867071e+03,2.800000e-01,4.500000e+01,7.000000e+02,1.775331e-02,3.121500e+02,False,False,6.744582e+04,9.969800e-01,2.289800e-02,5.601178e+04,2.139000e-16,5.230118e-03,5.910000e+04,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
Pungitius_pungitius,7.840199e+00,5.470000e+02,1.825000e+03,2.000000e-01,2.755518e-03,4.465568e+00,2.191781e-01,2.931500e+02,False,False,3.187773e+01,9.500000e-01,1.305000e-01,1.874000e+01,8.666000e-09,4.233483e-03,1.786000e+02,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
Pygoscelis_adeliae,7.322612e+00,1.197590e+01,9.705425e+02,2.800000e-01,8.096000e+01,5.000000e+03,3.297125e-02,3.113500e+02,False,False,2.527486e+04,9.990500e-01,1.163800e-01,4.811977e+03,1.236000e-13,5.292294e-03,2.258000e+04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Pygoscelis_antarcticus,7.697064e+00,1.766839e+01,1.213178e+03,2.800000e-01,1.000000e+02,4.025000e+03,3.297125e-02,3.113500e+02,False,False,2.058794e+04,9.983100e-01,1.500000e-01,3.621189e+03,4.204000e-15,1.897721e-03,1.711000e+05,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
Pygoscelis_papua,7.281006e+00,1.974517e+01,7.885658e+02,2.800000e-01,1.270000e+02,5.715000e+03,3.297125e-02,3.113500e+02,False,False,1.484351e+04,9.975100e-01,1.000000e-01,2.390390e+03,1.929000e-12,2.685289e-03,2.148000e+05,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
Pyrrholaemus_sagittatus,3.776682e+00,9.979115e+00,2.175108e+02,2.800000e-01,2.000000e+00,1.290000e+01,1.351657e-01,3.147500e+02,False,False,7.201554e+02,8.547100e-01,2.806800e-02,4.467441e+02,2.409000e-11,1.025783e-01,8.688000e+03,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Python_molurus,5.505079e+01,4.649361e+02,4.230918e+03,3.000000e-01,7.500000e+01,4.220000e+04,2.581000e-01,3.026500e+02,False,False,1.057694e+03,9.637600e-01,8.037100e-02,4.258470e+01,9.823000e-11,1.536346e-03,5.599000e+06,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Python_regius,2.034652e+01,3.550738e+02,7.725899e+03,3.000000e-01,8.600000e+01,2.200000e+03,2.588696e-02,3.001500e+02,False,False,5.609724e+02,8.521400e-01,4.643500e-02,3.970720e+01,5.265000e-11,7.481869e-02,7.446000e+05,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Python_sebae,4.762540e+01,7.725899e+02,5.794424e+03,3.000000e-01,1.610000e+02,8.900000e+04,5.177391e-01,3.001500e+02,False,False,9.879707e+02,7.396500e-01,4.153100e-02,2.613480e+01,3.244000e-10,4.302145e-03,2.191000e+07,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Pyxicephalus_adspersus,1.898303e+00,1.617657e+01,1.642500e+04,2.800000e-01,1.000000e-02,8.380000e+02,1.731900e+01,2.981500e+02,False,False,2.685548e+03,9.935600e-01,6.513900e-02,5.229716e+02,7.218000e-11,1.358382e-04,4.844000e+02,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True
Quiscalus_major,2.653885e+00,7.761771e+00,6.170205e+02,2.800000e-01,6.630000e+00,1.112000e+02,9.011046e-02,3.147500e+02,False,False,2.186511e+03,9.743700e-01,4.910600e-02,8.874375e+02,4.109000e-14,4.769119e-02,6.865000e+03,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
