Row,data_split,deb_loss,success,error_type,error_message
Cetorhinus_maximus,test,0.145373952027556,1,,
Chaenocephalus_aceratus,test,0.37024333950371,1,,
Chaenodraco_wilsoni,test,0.112011682753998,1,,
Chaetura_brachyura,test,0.0972822031883569,1,,
Chaetura_pelagica,test,0.0492707005673711,1,,
Chaetura_vauxi,test,0.0446103992389134,1,,
Chalcites_basalis,test,0.105736243936999,1,,
Chalcites_lucidus,test,0.102526912427861,1,,
Chamaea_fasciata,test,0.103443165506855,1,,
Chamelea_gallina,test,0.115393038224879,1,,
Champsocephalus_gunnari,test,0.104265936512461,1,,
Channa_argus,test,2.04701337821661,1,,
Channa_punctata,test,0.204605541872001,1,,
Chanos_chanos,test,0.59307993067826,1,,
Charadrius_hiaticula,test,0.140018317090336,1,,
Charadrius_melodus,test,0.0584423138278594,1,,
Charadrius_montanus,test,0.122125381589811,1,,
Charadrius_morinellus,test,0.121184448302451,1,,
Charadrius_nivosus,test,0.0427331082912894,1,,
Charadrius_pecuarius,test,0.115353718131605,1,,
Charadrius_semipalmatus,test,0.192295185729493,1,,
Charadrius_vociferus,test,0.10499794112973,1,,
Chasiempis_sandwichensis,test,0.102228775726496,1,,
Chasmistes_brevirostris,test,0.107345075538538,1,,
Chasmistes_cujus,test,0.0769817120601689,1,,
Chasmistes_liorus,test,0.195646192823956,1,,
Cheilopogon_cyanopterus,test,0.00572436557272961,1,,
Chelictinia_riocourii,test,0.128706908209612,1,,
Chelodina_oblonga,test,0.147213366500437,1,,
Chelus_fimbriata,test,0.268723730264886,1,,
Chioglossa_lusitanica,test,0.278742952716829,1,,
Chioninia_coctei,test,0.0463238550570295,1,,
Chionis_albus,test,0.10615946634035,1,,
Chionis_minor,test,0.100693698012732,1,,
Chionobathyscus_dewitti,test,0.142042673847342,1,,
Chionodraco_hamatus,test,0.1356379750085,1,,
Chionodraco_myersi,test,0.150882722355495,1,,
Chionodraco_rastrospinosus,test,0.143926399120832,1,,
Chionomesa_fimbriata,test,0.0185322431912595,1,,
Chirocentrus_dorab,test,0.0616988258226763,1,,
Chirocentrus_nudus,test,0.06036574461197,1,,
Chiromantis_petersii,test,0.16965153643882,1,,
Chiromantis_rufescens,test,0.00930471666960079,1,,
Chironex_fleckeri,test,0.607955483711445,1,,
Chiroxiphia_boliviana,test,0.0988946852734473,1,,
Chiroxiphia_lanceolata,test,0.127994604009982,1,,
Chlamydera_nuchalis,test,0.12108512933824,1,,
Chlamydochaera_jefferyi,test,0.117726509798763,1,,
Chlamydoselachus_anguineus,test,0.0668419558048621,1,,
Chlamydotis_undulata,test,0.105364081133209,1,,
Chlidonias_hybrida,test,0.196782839514398,1,,
Chlidonias_leucopterus,test,0.11151512564462,1,,
Chlidonias_niger,test,0.102364229500555,1,,
Chloephaga_picta,test,0.123330762866806,1,,
Chlorochrysa_calliparaea,test,0.108340177175542,1,,
Chlorochrysa_nitidissima,test,0.108676032654446,1,,
Chlorodrepanis_flava,test,0.104002596647074,1,,
Chlorodrepanis_virens,test,0.0610677561095685,1,,
Chloroscombrus_chrysurus,test,0.0786269040257457,1,,
Chlorospingus_flavigularis,test,0.11197905652692,1,,
Chlorothraupis_carmioli,test,0.144248864694119,1,,
Chologaster_cornuta,test,0.136905907304917,1,,
Chondestes_grammacus,test,0.103142750454811,1,,
Chordeiles_minor,test,0.152507320228315,1,,
Chorismus_antarcticus,test,0.0791878818539349,1,,
Chriodorus_atherinoides,test,0.0166447536502649,1,,
Chroicocephalus_ridibundus,test,0.133077566493071,1,,
Chromis_chromis,test,1.86699749592965,1,,
Chromis_ternatensis,test,0.0666030054894137,1,,
Chromis_verater,test,0.057902492964324,1,,
Chrosomus_neogaeus,test,0.0792966475939024,1,,
Chrysichthys_auratus,test,0.00596410987281976,1,,
