species,ab/m,abjx/m,ap/m,am,d_V,Wwb/i,Wwbjx/i,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,E_G,h_a,E_Hb/bjx,E_Hbjx/p,E_Hp
Tichodroma_muraria,8.967855e-03,1.499525e-02,2.705005e-02,4.438996e+02,2.800000e-01,9.047619e-02,9.047619e-02,2.100000e+01,9.011046e-02,3.147500e+02,False,False,7.751576e+02,9.354400e-01,2.295200e-02,4.829260e+02,7.326479e+03,1.590000e-12,1.503884e-01,4.254241e-01,4.539000e+03
Bison_bonasus,2.819946e-02,5.030407e-02,1.039570e-01,1.922803e+03,3.000000e-01,5.754717e-02,5.754717e-02,4.240000e+05,1.372996e-02,3.115500e+02,False,True,1.232964e+03,9.056500e-01,7.457900e-02,2.202290e+01,7.838153e+03,1.099000e-12,2.988930e-01,3.291054e-01,7.411000e+07
Canis_lupus,3.196195e-02,3.821279e-02,1.209366e-01,1.512790e+03,3.000000e-01,1.125000e-02,1.312500e-01,4.000000e+04,6.536267e-02,3.114500e+02,False,True,1.265726e+04,8.560000e-01,5.395000e-02,1.006121e+03,7.844437e+03,1.021000e-16,3.143022e-02,2.570862e-02,1.009000e+08
Passer_domesticus,2.199474e-03,3.867133e-03,7.202452e-03,1.020969e+03,2.800000e-01,1.146245e-01,1.146245e-01,2.530000e+01,4.505523e-01,3.147500e+02,False,False,3.924509e+02,8.362000e-01,8.408500e-02,1.338039e+02,7.331421e+03,1.688000e-13,2.543441e-01,3.442815e-01,3.410000e+04
Pecten_maximus,1.728882e-04,3.597546e-03,5.017289e-02,1.384624e+04,9.000000e-02,5.200000e-09,1.500000e-07,2.222222e+02,3.033302e+04,2.861500e+02,True,False,5.820433e+01,8.865400e-01,3.021500e-02,4.905920e+01,2.372028e+03,9.121000e-09,1.186829e-02,6.620284e-06,3.234000e+03
Fulmarus_glacialoides,1.309017e-02,1.309017e-02,1.889838e-02,1.408188e+03,2.800000e-01,8.053691e-02,8.053691e-02,7.450000e+02,1.775331e-02,3.121500e+02,False,False,8.837166e+03,9.941100e-01,3.520100e-02,3.330597e+03,7.318193e+03,3.634000e-13,1.000000e+00,2.832326e-02,3.972000e+04
Ciconia_stormi,3.454437e-03,3.454437e-03,1.095890e-02,1.237153e+03,2.800000e-01,2.277778e-02,2.277778e-02,1.800000e+03,5.577322e-02,3.126500e+02,False,False,6.150117e+03,9.936300e-01,2.319700e-02,1.747881e+03,7.333481e+03,8.417000e-13,1.000000e+00,1.539310e-02,2.811000e+04
Iguana_iguana,1.116041e-02,1.116041e-02,1.515152e-01,3.824320e+03,3.000000e-01,2.571429e-03,2.571429e-03,3.500000e+03,4.785425e-01,3.001500e+02,False,False,4.520921e+02,7.410500e-01,1.989100e-02,3.597870e+01,7.827119e+03,7.846000e-10,1.000000e+00,5.666965e-03,1.117000e+06
Agelaius_phoeniceus,2.759340e-03,4.403176e-03,7.690847e-03,8.877992e+02,2.800000e-01,7.954545e-02,7.954545e-02,3.960000e+01,1.182700e-01,3.147500e+02,False,False,1.740937e+03,9.628000e-01,4.246300e-02,9.514529e+02,7.319020e+03,1.597000e-16,1.567708e-01,3.952651e-01,3.886000e+03
Plethodon_cinereus,1.643836e-03,1.643836e-03,8.164384e-02,1.465164e+04,2.800000e-01,1.175000e-03,1.175000e-03,1.200000e+00,1.706294e-02,2.881500e+02,False,False,3.168376e+01,9.860900e-01,5.627300e-02,3.020110e+01,7.287495e+03,4.938000e-10,1.000000e+00,6.885850e-03,1.901000e+01
Falcipennis_canadensis,6.518232e-03,6.518232e-03,8.625714e-03,6.263815e+02,2.800000e-01,3.342991e-02,3.342991e-02,4.487000e+02,1.037706e-01,3.138500e+02,False,False,4.266923e+03,9.912700e-01,2.856200e-02,1.598455e+03,7.324560e+03,1.982000e-12,1.000000e+00,1.768580e-01,1.655000e+03
Salvelinus_alpinus,3.932448e-02,3.932448e-02,6.107845e-01,6.360536e+03,2.000000e-01,6.530383e-06,6.530383e-06,1.500000e+04,2.316652e+00,2.831500e+02,True,False,4.606913e+02,9.636200e-01,4.862500e-02,6.446120e+01,5.222329e+03,1.609000e-05,6.400966e-02,1.277186e-03,6.483000e+04
Aegopinella_epipedostoma,3.424658e-02,3.424658e-02,3.904110e-01,8.805146e+02,1.500000e-01,3.077385e-03,3.077385e-03,1.666667e-01,4.542798e-02,2.946500e+02,True,False,2.732214e+01,9.691700e-01,1.209900e-02,1.540150e+02,3.917341e+03,2.736000e-07,3.375990e-02,7.119306e-02,2.305000e+01
Zalophus_wollebaeki,1.479127e-01,1.863511e-01,3.279127e-01,2.044606e+03,3.000000e-01,2.400000e-02,2.400000e-02,2.500000e+05,1.222729e-02,3.101500e+02,False,True,2.089717e+03,8.653400e-01,6.548000e-02,4.937380e+01,7.387147e+03,1.447000e-12,5.501628e-02,2.643975e-01,1.278000e+08
Myocastor_coypus,1.217293e-01,1.591163e-01,1.841779e-01,6.668964e+02,3.000000e-01,2.866242e-02,2.229299e-01,7.850000e+03,1.379904e-01,3.077500e+02,False,True,9.138258e+02,7.979400e-01,6.460900e-02,5.093200e+01,7.687600e+03,8.242000e-11,1.552696e-01,7.031452e-01,2.321000e+06
Lama_glama_guanicoe,1.171988e-01,1.452465e-01,1.468724e-01,2.536863e+03,3.000000e-01,9.019608e-02,9.019608e-02,1.275000e+05,6.642061e-03,3.111500e+02,False,True,8.929376e+02,9.566700e-01,9.700100e-02,2.255520e+01,7.830966e+03,2.660000e-28,1.805158e-01,9.535519e-01,1.098000e+07
Varanus_niloticus,2.420717e-02,2.420717e-02,2.640270e-01,2.469912e+03,3.000000e-01,7.222222e-03,7.222222e-03,3.600000e+03,1.477786e-01,3.016500e+02,False,False,3.981407e+02,6.867500e-01,2.558900e-02,2.587470e+01,7.834789e+03,1.156000e-09,1.000000e+00,1.051887e-02,2.968000e+06
Apteryx_mantelli,8.936417e-03,8.936417e-03,9.694658e-03,3.041406e+03,2.800000e-01,1.018085e-01,1.018085e-01,2.350000e+03,9.863860e-02,3.113200e+02,False,False,3.081686e+02,8.213900e-01,8.567700e-02,2.200450e+01,7.321000e+03,9.146000e-15,1.000000e+00,8.853119e-01,2.982000e+05
Larus_fuscus,3.592386e-03,6.541890e-03,1.244090e-02,1.647987e+03,2.800000e-01,5.194366e-02,5.194366e-02,1.065000e+03,6.340987e-02,3.140500e+02,False,False,2.071861e+04,9.937300e-01,3.345500e-02,9.321218e+03,7.354720e+03,4.315000e-15,1.000000e+00,1.494510e-02,5.282000e+04
Anous_minutus,7.785454e-03,7.785454e-03,1.233482e-02,1.305764e+03,2.800000e-01,1.500000e-01,1.500000e-01,1.120000e+02,2.075413e-02,3.138500e+02,False,False,1.603557e+03,9.943000e-01,9.740000e-02,5.050736e+02,7.330830e+03,1.296000e-13,1.000000e+00,3.033775e-02,1.510000e+04
Aethomys_kaiseri,9.633331e-02,1.200776e-01,2.689361e-01,2.353752e+02,3.000000e-01,5.169492e-02,4.050847e-01,1.180000e+02,9.941575e-02,3.106500e+02,False,True,3.726562e+03,9.475000e-01,5.291000e-02,1.554717e+03,7.852725e+03,2.221000e-12,3.231878e-02,6.315930e-02,3.735000e+05
Archboldia_papuensis,8.124723e-03,1.342153e-02,2.401513e-02,6.658494e+02,2.800000e-01,1.360000e-01,1.360000e-01,1.250000e+02,2.252762e-02,3.147500e+02,False,False,1.322715e+03,9.609900e-01,3.241000e-02,4.866261e+02,7.316636e+03,3.784000e-13,1.910504e-01,5.009396e-01,1.490000e+04
Neophoca_cinerea,4.499473e-02,1.028451e-01,2.180717e-01,2.126390e+03,3.000000e-01,8.571429e-02,8.571429e-02,1.050000e+05,4.572707e-03,3.101500e+02,False,True,5.173904e+02,8.953500e-01,1.707300e-02,1.741760e+01,7.973968e+03,3.394000e-11,2.273529e-01,3.554007e-01,2.870000e+07
Botrylloides_violaceus,8.750000e-02,8.750000e-02,8.375000e-01,4.159228e+01,6.000000e-02,1.007143e-03,1.007143e-03,1.400000e-02,1.185678e+00,2.926500e+02,False,False,1.288098e+01,9.000000e-01,2.721400e-02,5.270690e+01,1.563326e+03,6.093000e-04,1.000000e+00,2.670706e-02,6.766000e-02
Melozone_crissalis,3.952180e-03,5.664508e-03,9.089166e-03,5.681915e+02,2.800000e-01,2.595745e-01,2.595745e-01,4.700000e+01,9.011046e-02,3.147500e+02,False,False,1.613533e+03,9.098300e-01,1.047500e-01,6.104121e+02,7.323604e+03,2.962000e-14,3.397418e-01,5.182156e-01,2.690000e+04
Remiz_pendulinus,9.197800e-03,1.702559e-02,3.268117e-02,3.107297e+02,2.800000e-01,9.090909e-02,9.090909e-02,9.900000e+00,2.703314e-01,3.147500e+02,False,False,5.611568e+02,8.206500e-01,3.188000e-02,3.313999e+02,7.320228e+03,2.866000e-12,1.265526e-01,4.084556e-01,1.159000e+04
Vanellus_armatus,1.332694e-02,1.332694e-02,1.921882e-02,8.719982e+02,2.800000e-01,7.025316e-02,6.677215e-01,1.580000e+02,7.465612e-02,3.141500e+02,False,False,1.477005e+03,9.898800e-01,5.267900e-02,4.666339e+02,7.324500e+03,2.223000e-14,1.000000e+00,2.541519e-02,1.409000e+04
Microtus_agrestis,3.612522e-02,4.354531e-02,5.667317e-02,3.734922e+02,3.000000e-01,5.000000e-02,1.934783e-01,4.600000e+01,2.035705e-01,3.107500e+02,False,True,3.515631e+03,9.635400e-01,2.575800e-02,2.596544e+03,7.845346e+03,2.314000e-10,1.082611e-01,2.014196e-01,8.594000e+03
Alytes_muletensis,4.794521e-03,6.887367e-02,1.159056e-01,1.054918e+04,2.800000e-01,2.876000e-02,3.917529e-01,5.000000e+00,1.535664e-02,2.881500e+02,False,False,1.659692e+02,7.498100e-01,1.041400e-01,7.784160e+01,7.245745e+03,9.498000e-10,3.902405e-02,2.813225e-01,2.586000e+04
Aerodramus_spodiopygius,4.468260e-03,4.468260e-03,1.057057e-02,1.199621e+03,2.800000e-01,9.565217e-02,9.565217e-02,1.150000e+01,6.156512e-02,3.120500e+02,False,False,2.895127e+03,9.887500e-01,2.396800e-02,3.412600e+03,7.321265e+03,7.957000e-13,1.000000e+00,1.173581e-02,3.278000e+03
Dasyprocta_leporina,2.936769e-02,5.091610e-02,5.907371e-02,1.307168e+03,3.000000e-01,6.523737e-02,6.523737e-02,3.265000e+03,5.446889e-02,3.114500e+02,False,True,1.504653e+04,9.398100e-01,4.908400e-02,3.392236e+03,7.840187e+03,4.649000e-23,8.683386e-03,7.274800e-01,5.262000e+06
Kurixalus_eiffingeri,1.245330e-03,1.245330e-03,1.245330e-02,5.081125e+03,2.800000e-01,1.134021e-02,1.546392e-01,1.940000e+00,2.597850e+00,2.981500e+02,False,False,6.624495e+02,4.478200e-01,3.690900e-02,3.640513e+02,7.322132e+03,4.218000e-10,3.543765e-02,1.114228e-01,1.497000e+04
Funambulus_pennantii,2.259639e-02,3.652333e-02,7.602104e-02,8.526760e+02,3.000000e-01,4.400812e-02,4.400812e-02,1.477000e+02,1.231417e-01,3.118500e+02,False,True,2.828659e+03,8.974700e-01,1.198200e-02,1.569967e+03,7.812762e+03,1.562000e-15,3.454336e-02,1.403558e-01,2.473000e+05
Troglodytes_musculus,7.153844e-03,1.111123e-02,1.902599e-02,3.995097e+02,2.800000e-01,1.392857e-01,1.392857e-01,1.400000e+01,1.576933e-01,3.147500e+02,False,False,2.080123e+03,8.641000e-01,2.438300e-02,1.785649e+03,7.320159e+03,5.098000e-13,2.319575e-01,5.142511e-01,3.298000e+03
Pleurobrachia_bachei,7.377049e-03,7.377049e-03,3.680328e-01,2.612285e+02,2.000000e-02,3.703704e-08,3.703704e-08,4.500000e+00,5.837801e+02,2.881500e+02,True,False,2.464862e+00,9.796600e-01,9.791100e-02,1.425290e+01,2.614134e+02,1.067400e-05,5.629079e-04,1.882915e-02,1.171800e+00
Alectura_lathami,2.149344e-02,2.149344e-02,5.174002e-02,6.190436e+02,2.800000e-01,5.555556e-02,5.555556e-02,2.160000e+03,4.038488e-01,3.135500e+02,False,False,3.111787e+02,7.668000e-01,9.766700e-02,2.085950e+01,7.313038e+03,2.982000e-15,9.994571e-01,7.624172e-01,2.416000e+05
Hipposideros_larvatus,2.562228e-02,3.194472e-02,1.794684e-01,1.278326e+03,3.000000e-01,3.597122e-01,3.597122e-01,1.390000e+01,1.016955e-02,3.079500e+02,False,True,4.804169e+03,8.719700e-01,1.907300e-02,5.724288e+03,7.904245e+03,2.634000e-11,1.567067e-01,1.437410e-01,1.390000e+05
Circaetus_pectoralis,8.709086e-03,8.709086e-03,2.019060e-02,1.020601e+03,2.800000e-01,5.068995e-02,5.068995e-02,1.775500e+03,1.698223e-02,3.116700e+02,False,False,1.998209e+04,9.974200e-01,8.060200e-02,5.633437e+03,7.322122e+03,3.199000e-14,1.000000e+00,4.463622e-03,1.292000e+05
Limosa_haemastica,2.448565e-03,2.448565e-03,3.657268e-03,1.593975e+03,2.800000e-01,7.000000e-02,7.000000e-02,3.000000e+02,8.532128e-02,3.141500e+02,False,False,1.873356e+04,9.937400e-01,3.596300e-02,1.201904e+04,7.350048e+03,1.015000e-13,1.000000e+00,3.989389e-02,7.728000e+03
Pseudemys_concinna,7.293609e-04,7.293609e-04,7.865144e-02,2.810500e+04,3.000000e-01,1.600000e-03,1.600000e-03,5.000000e+03,2.191781e-02,2.931500e+02,False,False,3.512881e+02,9.608500e-01,3.379400e-02,2.701340e+01,7.834610e+03,7.101000e-11,1.000000e+00,3.264636e-03,3.348000e+05
Rana_sakuraii,1.198630e-02,3.284311e-02,3.869863e-01,3.522059e+03,2.800000e-01,1.743363e-03,1.743363e-03,1.130000e+01,6.814197e-01,2.911500e+02,False,False,1.880249e+02,4.871700e-01,2.810900e-02,5.127350e+01,7.306319e+03,1.912000e-08,3.113946e-01,4.690866e-03,5.014000e+04
Camelus_bactrianus,1.552658e-01,1.799543e-01,2.541745e-01,2.664836e+03,3.000000e-01,9.714286e-02,9.714286e-02,3.500000e+05,6.642061e-03,3.111500e+02,False,True,9.443348e+04,1.885900e-01,4.801400e-02,1.676271e+03,7.812902e+03,8.940000e-44,2.676359e-02,6.767393e-01,4.269000e+09
Xenopus_laevis,3.726027e-04,4.847489e-03,3.101187e-02,8.504237e+03,2.800000e-01,5.000000e-05,5.000000e-05,2.000000e+02,5.567474e+01,2.961500e+02,False,False,8.947676e+02,7.712000e-01,1.056000e-01,1.528000e+02,7.330000e+03,6.461000e-11,2.544820e-03,7.728687e-03,4.821000e+05
Corydoras_aeneus,1.643836e-03,1.643836e-03,8.383562e-02,1.154801e+03,2.000000e-01,2.000000e-04,2.000000e-04,3.200000e+00,2.597850e+00,2.981500e+02,True,False,1.454308e+02,9.823700e-01,5.977400e-02,1.125113e+02,5.223279e+03,3.769000e-09,9.997635e-01,2.425703e-04,1.743000e+02
Bolborhynchus_lineola,4.894672e-03,4.894672e-03,1.066252e-02,8.967132e+02,2.800000e-01,4.165171e-02,4.165171e-02,5.570000e+01,6.780317e-02,3.116500e+02,False,False,3.335175e+03,9.912800e-01,2.083500e-02,2.570634e+03,7.323243e+03,6.528000e-13,1.000000e+00,2.611294e-02,2.125000e+03
Masius_chrysopterus,1.011758e-02,1.450114e-02,2.326826e-02,4.438996e+02,2.800000e-01,1.192504e-01,1.192504e-01,1.174000e+01,4.505523e-02,3.147500e+02,False,False,5.952374e+02,9.703400e-01,1.943100e-02,4.588724e+02,7.305001e+03,4.735000e-12,2.478747e-01,4.057898e-01,9.914000e+02
Myoprocta_acouchy,6.314401e-02,7.295519e-02,1.194195e-01,1.383633e+03,3.000000e-01,1.290323e-01,4.516129e-01,7.750000e+02,2.139296e-02,3.085500e+02,False,True,1.417507e+04,8.862700e-01,2.090600e-02,6.328298e+03,7.839087e+03,2.056000e-11,8.563118e-02,1.395859e-01,2.463000e+06
Melanitta_deglandi,1.118380e-02,1.118380e-02,1.950540e-02,1.003267e+03,2.800000e-01,4.004409e-02,4.004409e-02,1.361000e+03,2.346335e-01,3.141500e+02,False,False,7.661311e+02,9.628300e-01,1.837400e-01,7.863780e+01,7.308855e+03,7.727000e-14,1.000000e+00,3.638101e-02,3.139000e+05
Potamopyrgus_antipodarum,3.255490e-02,1.560770e-01,2.583860e-01,1.602951e+03,1.500000e-01,1.015364e-03,1.819639e-02,3.742500e-02,3.633475e-01,2.891500e+02,True,False,2.370684e+00,9.873000e-01,3.906000e-03,3.780000e+01,3.913000e+03,2.873000e-08,6.172161e-03,7.328859e-01,4.470000e-02
Anthus_spinoletta,7.316432e-03,1.105242e-02,1.852440e-02,3.906317e+02,2.800000e-01,1.300000e-01,1.300000e-01,2.000000e+01,9.011046e-02,3.147500e+02,False,False,1.397703e+03,9.363800e-01,3.350400e-02,9.419756e+02,7.313657e+03,6.950000e-13,2.333745e-01,4.564175e-01,3.545000e+03
Passerina_cyanea,5.226023e-03,7.592150e-03,1.232440e-02,4.882896e+02,2.800000e-01,1.472222e-01,1.472222e-01,1.440000e+01,1.802209e-01,3.147500e+02,False,False,1.445726e+03,8.959200e-01,3.765800e-02,1.014215e+03,7.314138e+03,3.029000e-12,2.605904e-01,4.656339e-01,4.583000e+03
Cryptomys_damarensis,6.142293e-02,6.646980e-02,1.535282e-01,1.445128e+03,3.000000e-01,9.000000e-02,9.000000e-02,1.000000e+02,1.262172e-01,3.083500e+02,False,True,9.397849e+02,4.189800e-01,3.316600e-02,1.452956e+02,7.840636e+03,1.441000e-11,2.862298e-01,3.789133e-02,2.779000e+06
Sporophila_corvina,9.197800e-03,1.467725e-02,2.563616e-02,2.663398e+02,2.800000e-01,1.428571e-01,1.428571e-01,9.450000e+00,9.011046e-02,3.147500e+02,False,False,1.101148e+03,9.333400e-01,3.289700e-02,8.847673e+02,7.321077e+03,1.111000e-11,2.120336e-01,4.783579e-01,2.241000e+03
Perognathus_longimembris,1.667889e-02,2.592134e-02,6.652210e-02,8.230783e+02,3.000000e-01,1.125000e-01,5.000000e-01,8.000000e+00,6.302560e-02,3.078500e+02,False,True,1.989364e+03,9.340900e-01,2.328100e-02,2.195313e+03,7.846184e+03,3.762000e-11,5.944482e-02,1.140541e-01,2.590000e+04
Sylvicapra_grimmia,1.078974e-01,1.265773e-01,1.567321e-01,1.033169e+03,3.000000e-01,7.142857e-02,7.142857e-02,2.100000e+04,2.086783e-02,3.125500e+02,False,True,6.413248e+02,9.288400e-01,2.942100e-01,2.375370e+01,7.833509e+03,1.339000e-23,2.699243e-01,4.130760e-01,7.357000e+06
Herpestes_javanicus,3.489033e-02,4.314252e-02,8.456850e-02,1.077831e+03,3.000000e-01,3.240000e-02,3.437500e-01,8.000000e+02,6.160522e-02,3.129500e+02,False,True,6.658249e+03,9.160600e-01,2.265500e-02,2.316328e+03,7.836823e+03,4.822000e-12,2.371850e-02,9.570588e-02,1.700000e+06
Alticola_strelzowi,4.352855e-02,5.517238e-02,1.092820e-01,3.061323e+02,3.000000e-01,6.000000e-02,3.000000e-01,5.000000e+01,2.213422e-01,3.109500e+02,False,True,4.386893e+03,9.378600e-01,2.949200e-02,3.150058e+03,7.847299e+03,3.383000e-10,6.357239e-02,7.041645e-02,9.485000e+04
Bartramia_longicauda,7.001522e-03,7.001522e-03,1.628615e-02,4.219346e+02,2.800000e-01,1.069837e-01,1.069837e-01,1.682500e+02,8.532128e-02,3.141500e+02,False,False,1.391550e+03,9.850400e-01,9.423800e-02,3.684566e+02,7.313133e+03,5.950000e-13,1.000000e+00,4.749700e-02,2.497000e+04
Pterodroma_atrata,5.479452e-03,5.479452e-03,1.457534e-02,1.633708e+03,2.800000e-01,1.035714e-01,1.035714e-01,5.600000e+02,1.530262e-02,3.105500e+02,False,False,3.916806e+03,9.920500e-01,5.788100e-02,1.046165e+03,7.316019e+03,8.471000e-26,1.000000e+00,1.952149e-02,7.607000e+04
Chirocentrus_dorab,3.370805e-04,3.370805e-04,6.427819e-02,2.677883e+03,2.000000e-01,3.144320e-07,3.144320e-07,1.200000e+03,2.925759e+02,2.981500e+02,True,False,1.756044e+02,9.742300e-01,2.753400e-02,3.191000e+01,5.217208e+03,1.372000e-09,3.258223e-01,3.424105e-06,5.949000e+03
Columbina_talpacoti,1.264439e-03,1.264439e-03,2.008079e-03,1.697235e+03,2.800000e-01,9.641873e-02,9.641873e-02,3.630000e+01,1.031089e-01,3.137800e+02,False,False,5.452251e+03,9.902300e-01,3.608800e-02,4.736780e+03,7.334097e+03,7.713000e-18,1.000000e+00,8.960000e-02,1.125000e+03
Dasypus_septemcinctus,8.479145e-02,9.457619e-02,1.294751e-01,1.694374e+03,3.000000e-01,4.745763e-02,4.745763e-02,1.475000e+03,6.940618e-02,3.076500e+02,False,True,6.725501e+03,9.057300e-01,5.050900e-02,1.467758e+03,7.848937e+03,1.579000e-19,3.439798e-02,1.173362e-01,3.709000e+06
Silurus_glanis,2.397260e-04,2.397260e-04,8.089041e-02,2.920000e+04,2.000000e-01,1.052632e-08,1.052632e-08,1.140000e+05,9.369863e+03,2.931500e+02,True,False,5.542222e+02,8.507400e-01,2.116100e-02,1.815930e+01,5.230776e+03,1.957000e-10,9.993785e-01,1.716633e-07,9.373000e+05
Geokichla_gurneyi,3.547723e-03,5.896059e-03,1.059273e-02,7.768243e+02,2.800000e-01,6.451613e-02,6.451613e-02,6.200000e+01,5.406628e-02,3.147500e+02,False,False,1.242627e+03,9.799000e-01,4.497200e-02,5.426008e+02,7.329123e+03,1.810000e-13,1.384038e-01,3.423634e-01,4.282000e+03
Saxicola_torquatus,7.316432e-03,1.167509e-02,2.039240e-02,3.906317e+02,2.800000e-01,1.047619e-01,1.047619e-01,2.100000e+01,2.815952e-01,3.147500e+02,False,False,8.675449e+02,8.635600e-01,4.078600e-02,4.398386e+02,7.315562e+03,6.222000e-13,1.815371e-01,3.994883e-01,1.368000e+04
Myotis_blythii,2.057914e-02,2.348491e-02,5.553141e-02,3.244981e+03,3.000000e-01,2.833333e-01,2.833333e-01,3.000000e+01,1.016955e-02,3.079500e+02,False,True,8.283181e+03,9.801200e-01,2.734600e-02,9.401540e+03,7.841888e+03,9.626000e-13,1.046190e-01,8.498567e-01,1.047000e+04
Calomys_lepidus,1.772909e-01,2.174736e-01,2.713549e-01,1.268315e+02,3.000000e-01,6.896552e-02,6.896552e-02,2.900000e+01,1.064405e-01,3.097500e+02,False,True,5.031786e+03,9.894000e-01,1.550500e-01,2.835107e+03,7.836005e+03,1.881000e-09,9.197368e-03,3.236797e-01,2.348000e+04
Cathartes_aura,6.777263e-03,6.777263e-03,1.665608e-02,1.020705e+03,2.800000e-01,3.865979e-02,3.865979e-02,1.552000e+03,4.075615e-02,3.136500e+02,False,False,6.288318e+03,9.925400e-01,2.192000e-02,1.926004e+03,7.322041e+03,8.019000e-13,1.000000e+00,1.695059e-02,5.201000e+04
Rana_macrocnemis,4.981320e-03,2.322540e-01,3.686177e-01,1.052580e+04,2.800000e-01,1.050000e-04,1.050000e-04,4.000000e+01,2.434968e-01,2.831500e+02,False,False,9.021741e+01,9.223200e-01,9.481800e-02,2.660740e+01,7.310107e+03,3.918000e-08,2.938946e-03,1.383933e-01,5.527000e+03
Myopus_schisticolor,1.175164e-01,1.436090e-01,1.605692e-01,1.455843e+02,3.000000e-01,1.280000e-01,6.280000e-01,2.500000e+01,1.327066e-01,3.121500e+02,False,True,3.703506e+03,9.644600e-01,3.726800e-02,3.026250e+03,7.851341e+03,1.404000e-09,5.021115e-02,5.212032e-01,1.363000e+04
Lepus_californicus,4.703409e-02,5.655348e-02,1.034539e-01,8.047305e+02,3.000000e-01,2.020120e-02,3.113772e-01,4.175000e+03,4.996977e-02,3.123500e+02,False,True,4.820173e+03,9.644900e-01,7.569400e-02,6.351626e+02,7.912082e+03,1.599000e-11,2.063332e-02,8.875757e-02,3.469000e+06
Alca_torda,5.318970e-03,5.318970e-03,6.884528e-03,2.023694e+03,2.800000e-01,6.887052e-02,6.887052e-02,7.260000e+02,2.075413e-02,3.138500e+02,False,False,4.992262e+03,9.964000e-01,3.484900e-02,1.580796e+03,7.315408e+03,1.405000e-16,1.000000e+00,7.856656e-02,5.874000e+03
Paleosuchus_trigonatus,3.706971e-03,3.706971e-03,2.787070e-01,1.107373e+04,3.000000e-01,2.500000e-03,2.500000e-03,2.000000e+04,4.334581e-02,2.951500e+02,False,False,4.211513e+02,8.605900e-01,2.379400e-02,2.005470e+01,7.845597e+03,4.587000e-10,1.000000e+00,1.881818e-03,1.100000e+07
Felis_manul,6.317540e-02,7.868329e-02,1.260685e-01,1.032380e+03,3.000000e-01,2.257143e-02,2.257143e-02,3.500000e+03,6.314535e-02,3.129500e+02,False,True,2.571771e+03,9.180300e-01,6.195800e-02,2.949581e+02,7.850502e+03,6.719000e-12,1.325843e-02,1.920013e-01,6.026000e+06
Peromyscus_eremicus,2.910946e-02,3.828846e-02,7.686955e-02,6.257019e+02,3.000000e-01,1.294118e-01,1.294118e-01,1.700000e+01,1.040751e-01,3.097500e+02,False,True,3.659372e+03,9.074200e-01,2.350200e-02,3.674760e+03,7.853420e+03,3.397000e-11,6.115061e-02,1.217152e-01,7.626000e+04
Otospermophilus_variegatus,1.669959e-02,3.151648e-02,1.103535e-01,8.496419e+02,3.000000e-01,1.176471e-02,1.508296e-01,6.630000e+02,7.439605e-02,3.094500e+02,False,True,4.827464e+03,9.703100e-01,1.812800e-02,1.839080e+03,7.843597e+03,6.296000e-13,2.290202e-02,4.105005e-02,3.257000e+05
Trichechus_manatus,1.330165e-02,3.140767e-02,6.404614e-02,5.932420e+03,3.000000e-01,5.000000e-02,5.000000e-02,6.000000e+05,4.652401e-03,3.095500e+02,False,True,1.015134e+03,9.460600e-01,3.619600e-02,1.951110e+01,7.846457e+03,1.203000e-13,2.613250e-01,3.717138e-01,3.005000e+07
Pedionomus_torquatus,5.251142e-03,5.251142e-03,1.278539e-02,5.625795e+02,2.800000e-01,1.256906e-01,1.256906e-01,7.240000e+01,8.532128e-02,3.141500e+02,False,False,8.092182e+01,8.739900e-01,4.308300e-02,1.843810e+01,7.316750e+03,2.291000e-12,1.000000e+00,6.003142e-01,1.273000e+04
Gyps_rueppellii,3.639733e-03,3.639733e-03,1.356628e-02,2.442364e+03,2.800000e-01,1.176471e-02,1.176471e-02,8.500000e+03,1.695079e-02,3.116500e+02,False,False,5.786968e+03,9.976900e-01,2.053400e-02,1.000000e+03,7.315878e+03,4.420000e-13,1.000000e+00,6.420027e-03,4.514000e+04
Podarcis_siculus,7.450460e-03,7.450460e-03,2.083333e-01,3.640523e+03,3.000000e-01,5.742421e-02,5.742421e-02,7.050000e+00,5.768402e-02,2.991500e+02,False,False,9.869199e+01,4.120300e-01,1.787900e-02,2.576610e+01,7.832114e+03,2.574000e-09,1.000000e+00,6.204533e-02,1.897000e+04
Cypseloides_niger,6.110920e-03,6.110920e-03,1.461939e-02,9.152911e+02,2.800000e-01,7.466063e-02,7.466063e-02,4.420000e+01,1.759003e-02,3.120500e+02,False,False,4.680478e+03,9.962300e-01,2.005700e-02,4.417235e+03,7.338731e+03,3.487000e-12,1.000000e+00,1.524917e-02,2.408000e+03
Loxioides_bailleui,5.872441e-03,1.120437e-02,2.186823e-02,5.770695e+02,2.800000e-01,6.914894e-02,6.914894e-02,3.760000e+01,4.505523e-02,3.147500e+02,False,False,1.170183e+03,9.674800e-01,2.697300e-02,6.599796e+02,7.338746e+03,3.301000e-13,1.051776e-01,4.653965e-01,3.569000e+03
Pitta_versicolor,1.594437e-02,1.594437e-02,3.055624e-02,2.812897e+02,2.800000e-01,7.128310e-02,7.128310e-02,9.820000e+01,1.493122e-01,3.141500e+02,False,False,5.780775e+03,9.885700e-01,5.472200e-02,3.207803e+03,7.335742e+03,2.434000e-11,1.000000e+00,9.661960e-03,2.337000e+04
