species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Ostorhinchus_doederleini,2.317425e+00,1.705625e+02,2.000000e-01,3.800000e-04,1.390000e+00,1.530000e+01,5.911142e+01,3.016500e+02,True,4.691502e+01,9.641447e-01,2.415028e-02,6.958040e+01,5.234226e-02,5.147736e+02,2.000000e-03,3.378593e+00,2.165320e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Corvus_splendens,4.082900e+00,1.198529e+03,2.800000e-01,1.500000e+01,3.087500e+02,3.250000e+02,9.011046e-02,3.147500e+02,False,7.638290e+03,9.427254e-01,2.110531e-02,4.036074e+03,3.558804e+02,7.339217e+03,1.652132e-01,1.000000e+00,3.558804e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Accipiter_cooperii,4.491190e+00,1.042870e+03,2.800000e-01,2.200000e+01,4.921000e+02,5.180000e+02,7.786202e-02,3.131500e+02,False,4.740237e+03,9.711956e-01,2.713864e-02,1.742901e+03,4.617277e+02,9.263184e+03,7.085496e-02,1.000000e+00,4.617277e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Clupea_harengus,7.106840e+01,1.554551e+04,2.000000e-01,1.533663e-02,2.810255e+02,1.050000e+03,2.830399e+01,2.841500e+02,True,1.023382e+02,7.262852e-01,8.575112e-02,3.458364e+01,1.591548e+01,1.238323e+06,2.000000e-03,4.268143e+00,1.308970e+03,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Pomatostomus_temporalis,4.695335e+00,6.658494e+02,2.800000e-01,3.850000e+00,7.125000e+01,7.500000e+01,1.351657e-01,3.147500e+02,False,8.456083e+01,9.445146e-01,5.617246e-02,2.028208e+01,1.441432e+03,7.328047e+03,8.310975e-04,1.000000e+00,1.441432e+03,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Bucorvus_leadbeateri,8.574090e+00,3.596105e+03,2.800000e-01,5.500000e+01,3.157800e+03,3.324000e+03,3.893101e-02,3.131500e+02,False,3.062409e+03,9.789901e-01,2.051544e-02,5.821642e+02,8.857518e+02,5.679924e+04,2.379717e-02,1.000000e+00,8.857518e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Enicognathus_ferrugineus,5.552744e+00,6.933874e+02,2.800000e-01,9.770000e+00,1.586025e+02,1.669500e+02,1.249518e-01,3.144500e+02,False,1.843639e+03,6.977158e-01,2.509833e-02,5.338909e+02,5.631636e+03,1.398471e+05,2.180926e-02,1.000000e+00,5.631636e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Theropithecus_gelada,3.466205e+01,2.710002e+03,3.000000e-01,4.640000e+02,9.227884e+03,1.100000e+04,6.642061e-03,3.111500e+02,False,3.105745e+02,9.116258e-01,1.952195e-02,1.867972e+01,1.170378e+05,2.483381e+06,2.000000e-03,1.000000e+00,1.170378e+05,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Systellura_longirostris,3.470465e+00,6.284205e+02,2.800000e-01,4.500000e+00,4.370000e+01,4.600000e+01,3.787273e-02,3.128500e+02,False,4.242252e+03,9.804168e-01,2.246431e-02,2.723369e+03,7.711311e+01,5.976414e+02,1.112379e-01,1.000000e+00,7.711311e+01,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Raja_texana,8.763275e+01,2.097439e+03,2.000000e-01,1.179188e+01,6.966545e+02,2.730000e+03,8.581892e-02,2.980500e+02,False,1.935618e+02,8.670954e-01,2.296299e-02,1.704045e+01,2.888769e+03,2.722323e+05,2.003987e-03,1.000000e+00,2.888769e+03,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Aquila_spilogaster,8.778235e+00,2.465901e+03,2.800000e-01,7.000000e+01,1.549450e+03,1.631000e+03,3.893101e-02,3.131500e+02,False,2.319924e+03,9.529758e-01,2.463845e-02,4.670989e+02,3.719553e+03,1.032257e+05,1.920644e-02,1.000000e+00,3.719553e+03,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Entosphenus_tridentatus,1.326803e+01,7.796908e+03,1.250000e-01,8.600000e-04,3.580000e+00,5.260000e+02,4.598171e+01,2.841500e+02,False,2.016957e+02,4.772173e-01,2.374113e-02,1.872932e+01,7.651740e-01,3.951348e+03,2.000000e-03,1.000000e+00,7.651740e-01,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
Anous_cerulea,6.940930e+00,7.096687e+02,2.800000e-01,5.000000e+00,5.500500e+01,5.790000e+01,2.113662e-02,3.140500e+02,False,7.401289e+01,9.781550e-01,3.974667e-02,2.033454e+01,7.012249e+02,6.198136e+03,8.337352e-04,1.000000e+00,7.012249e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Coilia_nasus,6.441564e+00,2.307837e+03,2.000000e-01,2.700000e-04,5.175000e+01,2.213000e+02,2.481350e+02,2.906500e+02,True,1.606791e+02,8.900877e-01,2.025538e-02,6.914386e+01,6.992966e-02,3.238734e+04,2.000000e-03,2.083518e+00,6.432674e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
Rhinopomastus_cyanomelas,2.755957e+00,5.137293e+02,2.800000e-01,2.200000e+00,2.878500e+01,3.030000e+01,1.128999e-01,3.131500e+02,False,1.099136e+03,9.052244e-01,3.599040e-02,5.689879e+02,5.442585e+02,1.165441e+04,2.327679e-02,1.000000e+00,5.442585e+02,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Dryocopus_pileatus,3.368392e+00,5.666857e+02,2.800000e-01,2.890000e+01,3.458000e+02,3.640000e+02,8.717354e-02,3.149500e+02,False,8.859490e+03,8.688692e-01,3.484313e-02,3.685978e+03,2.334842e+03,3.171106e+04,1.491752e-01,1.000000e+00,2.334842e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Atlapetes_melanolaemus,3.021346e+00,6.658494e+02,2.800000e-01,3.240000e+00,1.995000e+01,2.100000e+01,4.505523e-02,3.147500e+02,False,2.094520e+03,9.421208e-01,2.885369e-02,1.642894e+03,3.030623e+02,2.275179e+03,6.720340e-02,1.000000e+00,3.030623e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Equulites_lineolatus,2.163535e+00,8.400958e+02,2.000000e-01,2.680000e-04,3.100000e+00,3.530000e+01,5.951702e+01,3.007500e+02,True,3.431983e+01,9.610041e-01,2.142700e-02,1.917553e+01,4.243187e-02,6.857194e+02,2.000000e-03,1.719838e+00,2.181128e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Sardinella_maderensis,5.468391e+00,2.661284e+03,2.000000e-01,3.200000e-04,2.110000e+01,2.430000e+02,2.483012e+02,2.941500e+02,True,3.683605e+01,8.900432e-01,2.066069e-02,1.951447e+01,1.504770e-01,1.526510e+04,2.000000e-03,3.325509e+00,5.610651e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Dromococcyx_pavoninus,2.203725e+00,6.842639e+02,2.800000e-01,2.600000e+00,4.408000e+01,4.640000e+01,1.972923e-01,3.126500e+02,False,3.852896e+03,6.977132e-01,2.994439e-02,2.063872e+03,1.007023e+03,2.270609e+04,8.363951e-02,1.000000e+00,1.007023e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Epinephelus_itajara,1.407975e+00,7.605882e+03,2.000000e-01,4.500000e-04,2.660000e+04,2.020000e+05,2.753361e+05,2.994500e+02,True,3.854290e+02,7.468928e-01,4.949444e-02,8.304546e+00,2.887904e-01,3.073318e+07,4.703919e-04,1.252424e+00,5.676199e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Calidris_minuta,4.287045e+00,6.891598e+02,2.800000e-01,4.200000e+00,2.375000e+01,2.500000e+01,1.706426e-01,3.141500e+02,False,1.335670e+03,7.263009e-01,2.527341e-02,6.936168e+02,2.805092e+03,2.080259e+04,2.834798e-02,1.000000e+00,2.805092e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
Peucaea_botterii,2.449740e+00,4.660946e+02,2.800000e-01,2.300000e+00,1.995000e+01,2.100000e+01,7.884665e-02,3.147500e+02,False,4.585903e+03,9.657971e-01,2.331623e-02,5.069364e+03,5.653881e+01,4.499715e+02,2.071584e-01,1.000000e+00,5.653881e+01,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Phoenicopterus_chilensis,5.107525e+00,2.511958e+03,2.800000e-01,8.500000e+01,2.403500e+03,2.530000e+03,1.859107e-02,3.126500e+02,False,4.009577e+03,9.771770e-01,3.256859e-02,7.793842e+02,1.793856e+03,6.361188e+04,3.173304e-02,1.000000e+00,1.793856e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
Gammarus_fossarum,9.742040e+01,1.567508e+03,1.700000e-01,7.800000e-05,9.000000e-03,4.090000e-02,3.059730e-01,2.861500e+02,True,3.035013e+01,8.795461e-01,9.519020e-03,4.623690e+02,3.989316e-02,1.025361e+01,2.000000e-03,4.948688e+00,1.021981e+01,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
Oceanites_oceanicus,8.982380e+00,1.628608e+03,2.800000e-01,6.500000e+00,5.510000e+01,5.800000e+01,1.842063e-02,3.125500e+02,False,7.266016e+01,9.665903e-01,3.264401e-02,2.000817e+01,1.402725e+03,7.396923e+03,8.202645e-04,1.000000e+00,1.402725e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True
Oxyurella_longicaudis,1.744492e+00,4.399155e+01,1.700000e-01,5.857221e-06,8.926558e-06,3.800000e-05,6.945779e-01,2.961500e+02,False,4.671670e+01,6.359925e-01,2.076827e-02,1.028656e+03,9.855065e-03,3.954024e-02,2.000000e-03,1.000000e+00,9.855065e-03,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Balaenoptera_physalus,7.663072e+01,9.323404e+03,3.000000e-01,1.800000e+06,7.253243e+06,1.019625e+07,4.890918e-03,3.101500e+02,False,4.223692e+03,9.163627e-01,1.313549e-01,1.867509e+01,2.472689e+08,5.503359e+09,2.000000e-03,1.000000e+00,2.472689e+08,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True
Oceanodroma_castro,1.016642e+01,1.954330e+03,2.800000e-01,7.500000e+00,8.550000e+01,9.000000e+01,1.842063e-02,3.125500e+02,False,8.073025e+01,9.707839e-01,2.889159e-02,1.969759e+01,1.337251e+03,1.242961e+04,8.073853e-04,1.000000e+00,1.337251e+03,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Cyprinodon_elegans,5.000000e+00,1.277500e+03,2.000000e-01,5.200000e-04,4.327649e-01,3.820000e+00,4.456959e+00,2.931500e+02,True,9.713168e+01,9.625819e-01,5.756375e-02,6.639867e+01,7.769836e-02,7.223071e+01,2.000000e-03,1.000002e+00,7.769885e-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
Centropristis_striata,3.949876e+00,5.242563e+03,2.000000e-01,4.490000e-04,9.000000e+01,3.903000e+03,4.005675e+03,2.967500e+02,True,9.691748e+01,8.548628e-01,1.950619e-02,1.683345e+01,1.927318e-01,5.095340e+04,2.000000e-03,2.503894e+00,3.036952e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Epinephelus_polyphekadion,2.508841e+00,7.325815e+03,2.000000e-01,2.300000e-04,2.760000e+03,1.049100e+04,5.296339e+03,3.007500e+02,True,7.790254e+01,9.876500e-01,2.008507e-02,1.778777e+01,8.219286e-03,2.864494e+05,1.016660e-03,4.730277e+00,8.760128e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Liopholis_guthega,6.000000e+01,7.248345e+03,3.000000e-01,3.641260e+00,1.479592e+01,4.060000e+01,1.103700e-02,2.871500e+02,False,1.162384e+03,5.671799e-01,2.354101e-02,3.866881e+02,5.089251e+03,5.444602e+04,2.000000e-03,1.000000e+00,5.089251e+03,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Molothrus_aeneus,2.449740e+00,2.663398e+02,2.800000e-01,4.500000e+00,5.405500e+01,5.690000e+01,3.829695e-01,3.147500e+02,False,5.385726e+03,8.138801e-01,2.973209e-02,3.588964e+03,7.349174e+02,8.488738e+03,1.470774e-01,1.000000e+00,7.349174e+02,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Mauremys_rivulata,3.540683e+01,4.095135e+03,3.000000e-01,1.969596e+00,7.053417e+01,6.320000e+02,3.164731e-02,2.971500e+02,False,1.585249e+02,9.501644e-01,1.305972e-02,2.451450e+01,3.717794e+02,1.832022e+04,9.857343e-04,1.000000e+00,3.717794e+02,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True
Passer_cinnamomeus,2.653885e+00,5.815085e+02,2.800000e-01,1.790000e+00,1.862000e+01,1.960000e+01,2.027485e-01,3.147500e+02,False,8.297935e+02,8.946893e-01,3.844423e-02,4.484595e+02,5.931789e+02,1.023351e+04,1.836211e-02,1.000000e+00,5.931789e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Carcharodon_carcharias,2.742860e+02,2.214651e+04,2.000000e-01,3.500000e+04,5.787000e+05,3.324000e+06,6.592460e-03,2.951500e+02,False,3.561505e+04,9.091426e-01,2.260700e-02,1.520368e+03,2.286184e+06,2.517366e+08,2.000000e-03,1.000000e+00,2.286184e+06,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Caretta_caretta,2.761787e+01,2.105097e+04,2.800000e-01,1.941000e+01,7.900000e+04,1.626200e+05,8.911702e-01,2.931500e+02,False,7.407692e+02,7.392498e-01,6.759196e-02,1.120245e+01,2.406554e+04,9.225099e+07,1.148537e-03,1.000000e+00,2.406554e+04,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True
Rastrelliger_brachysoma,1.293415e+00,3.497012e+02,2.000000e-01,4.500000e-04,6.115370e+01,4.850000e+02,2.116092e+02,3.003500e+02,True,3.525424e+02,9.934814e-01,2.572396e-02,1.432952e+02,4.040873e-03,1.513723e+03,2.000000e-03,2.024972e+00,3.423105e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Chromis_verater,3.889947e+00,4.969407e+03,2.000000e-01,5.200000e-04,8.900000e+00,7.100000e+01,2.056583e+02,2.934500e+02,True,1.118043e+02,6.542223e-01,2.453132e-02,3.717810e+01,7.228519e-01,2.179488e+04,2.000000e-03,1.678514e+00,3.472384e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Dasyatis_chrysonota,1.965017e+02,3.292209e+03,2.000000e-01,2.358749e+02,4.298638e+03,1.480000e+04,1.063116e-02,2.979500e+02,False,3.617348e+02,9.213373e-01,2.646614e-02,2.155624e+01,2.861548e+04,6.927496e+05,2.000000e-03,1.000000e+00,2.861548e+04,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Necturus_maculosus,6.000000e+01,1.992623e+04,2.800000e-01,8.710000e-02,1.000000e+02,4.530000e+02,1.160280e-01,2.881500e+02,False,1.998737e+02,9.588434e-01,2.075091e-02,2.574802e+01,1.261757e+01,1.906816e+04,2.001452e-03,1.000000e+00,1.261757e+01,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Desmognathus_ochrophaeus,8.991691e+01,1.160410e+04,2.800000e-01,1.560000e-02,6.347564e-01,2.000000e+00,2.303497e-02,2.881500e+02,False,3.791189e+01,8.060196e-01,3.118698e-02,2.556357e+01,2.298474e+01,9.049212e+02,2.000000e-03,1.000000e+00,2.298474e+01,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
Charadrius_nivosus,4.899480e+00,7.096687e+02,2.800000e-01,5.800000e+00,2.945000e+02,3.100000e+02,8.454649e-02,3.140500e+02,False,1.293432e+02,9.848228e-01,5.474594e-02,2.084959e+01,5.112565e+02,7.299815e+03,8.543389e-04,1.000000e+00,5.112565e+02,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
Rattus_norvegicus,9.391303e+00,1.472116e+03,3.000000e-01,7.000000e+00,1.518000e+02,8.200000e+02,4.478858e-01,3.101500e+02,False,8.166397e+03,9.724238e-01,2.277156e-02,3.203310e+03,2.278781e+02,1.980775e+04,2.000000e-03,1.000000e+00,2.278781e+02,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False
Engraulicypris_sardella,3.175027e+00,1.352032e+03,2.000000e-01,9.000000e-04,2.000000e+00,1.030000e+01,2.838257e+01,3.001500e+02,True,3.160048e+01,9.983388e-01,2.231529e-02,6.659776e+01,6.399982e-03,5.389286e+01,2.000000e-03,4.209091e+00,5.492786e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
