species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Oryzias_latipes,6.960445e+00,3.042667e+03,2.000000e-01,6.500000e-04,1.780000e-01,8.000000e-01,6.193875e+01,2.991500e+02,True,1.462149e+02,4.698811e-01,1.055600e-02,3.639791e+02,1.323084e+00,7.091582e+02,2.000000e-03,3.060710e+00,5.001677e+01,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,train
Osmerus_dentex,2.078762e+02,2.810178e+04,2.000000e-01,2.200000e-04,2.560000e+01,3.600000e+02,3.217168e+01,2.727500e+02,False,3.443137e+03,8.999085e-01,2.470900e-02,1.356400e+03,5.302868e-03,5.721336e+03,2.000000e-03,1.000000e+00,5.302868e-03,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,test
Osmerus_mordax,1.761989e+02,7.941767e+03,2.000000e-01,2.200000e-04,9.281250e+01,5.647453e+02,3.966372e+01,2.831500e+02,False,3.348098e+02,9.521923e-01,2.883690e-02,6.083960e+01,1.623997e-02,7.461622e+03,2.000000e-03,1.000000e+00,1.623997e-02,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,train
Osphronemus_goramy,1.853940e+00,1.691720e+03,2.000000e-01,7.400000e-03,4.740000e+02,6.100000e+03,2.690515e+02,3.016500e+02,True,1.675820e+03,9.789147e-01,3.197000e-02,2.072738e+02,7.375450e-02,2.347472e+04,2.000000e-03,1.000000e+00,7.375453e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,train
Osteolaemus_tetraspis,4.064854e+01,1.937903e+04,3.000000e-01,4.750000e+01,8.373488e+03,4.000000e+04,4.334581e-02,2.951500e+02,False,4.934510e+02,9.497418e-01,3.320266e-02,2.025239e+01,7.178251e+03,1.226711e+06,2.000000e-03,1.000000e+00,7.178251e+03,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,train
Ostorhinchus_doederleini,2.317425e+00,1.705625e+02,2.000000e-01,3.800000e-04,1.390000e+00,1.530000e+01,5.911142e+01,3.016500e+02,True,4.691502e+01,9.641447e-01,2.415028e-02,6.958040e+01,5.234226e-02,5.147736e+02,2.000000e-03,3.378593e+00,2.165320e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Otis_tarda,4.345662e+00,1.420902e+03,2.800000e-01,8.850000e+01,3.625200e+03,3.816000e+03,4.979232e-02,3.134000e+02,False,1.382900e+04,9.883214e-01,2.198733e-02,4.041462e+03,2.434936e+02,6.907166e+03,1.650725e-01,1.000000e+00,2.434936e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,val
Otus_senegalensis,4.491190e+00,7.565872e+02,2.800000e-01,8.000000e+00,8.455000e+01,8.900000e+01,8.921642e-02,3.133500e+02,False,1.558893e+03,8.992316e-01,2.858475e-02,6.634033e+02,1.531534e+03,2.092054e+04,2.723738e-02,1.000000e+00,1.531534e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Oxyura_jamaicensis,5.675349e+00,6.552914e+02,2.800000e-01,4.300000e+01,5.149000e+02,5.420000e+02,1.660330e-01,3.138500e+02,False,1.737077e+02,8.445958e-01,1.758690e-01,1.886625e+01,5.366628e+04,5.607330e+05,7.733381e-04,1.000000e+00,5.366628e+04,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,train
Oxyurella_longicaudis,1.744492e+00,4.399155e+01,1.700000e-01,5.857221e-06,8.926558e-06,3.800000e-05,6.945779e-01,2.961500e+02,False,4.671670e+01,6.359925e-01,2.076827e-02,1.028656e+03,9.855065e-03,3.954024e-02,2.000000e-03,1.000000e+00,9.855065e-03,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Pachyptila_belcheri,6.226422e+00,1.357174e+03,2.800000e-01,2.500000e+01,2.375000e+02,2.500000e+02,1.842063e-02,3.125500e+02,False,1.601202e+03,9.225234e-01,3.039259e-02,4.911581e+02,3.756423e+03,5.113500e+04,2.000000e-02,1.000000e+00,3.756423e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Pachyptila_vittata,1.122797e+01,1.357174e+03,2.800000e-01,2.500000e+01,1.862000e+02,1.960000e+02,1.842063e-02,3.125500e+02,False,1.096516e+02,9.571931e-01,3.814678e-02,2.039380e+01,6.520744e+03,3.924065e+04,8.366406e-04,1.000000e+00,6.520744e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Pacifastacus_leniusculus,1.284527e+02,1.913783e+04,1.700000e-01,3.500000e-02,2.900000e+01,8.940000e+01,3.657678e-01,2.831500e+02,False,2.092720e+02,9.135201e-01,4.709145e-02,5.641057e+01,3.236031e+00,9.620343e+03,2.000000e-03,1.000000e+00,3.236031e+00,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,train
Pagellus_acarne,2.367019e+00,4.319810e+03,2.000000e-01,8.320000e-05,5.515600e+01,3.915300e+02,4.220092e+02,2.915500e+02,True,1.876806e+01,9.567764e-01,2.171766e-02,2.266593e+01,1.817480e-02,2.100932e+04,2.000000e-03,8.801712e+00,1.270443e+01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Pagellus_bellottii,2.485951e+00,1.814745e+03,2.000000e-01,8.700000e-05,2.410000e+01,1.030000e+03,1.793310e+03,2.983500e+02,True,4.310663e+01,9.774030e-01,2.517512e-02,1.880975e+01,7.591254e-03,3.337808e+03,1.052680e-03,4.055215e+00,5.114805e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Pagellus_bogaraveo,2.973946e+01,1.415857e+04,2.000000e-01,8.700000e-05,3.854098e+02,4.270000e+03,1.191858e+03,2.843500e+02,True,1.790171e+02,9.285858e-01,2.244935e-02,2.496400e+01,1.246131e-02,9.254804e+04,2.000000e-03,1.862885e+00,8.074566e-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Pagetopsis_maculatus,7.006655e+02,2.372565e+04,2.000000e-01,8.200000e-03,4.350000e+00,1.137000e+02,6.072752e-01,2.714500e+02,True,1.016094e+03,8.091065e-01,2.247200e-02,6.564120e+02,1.270141e+00,4.043683e+03,2.000000e-03,1.757051e+00,7.655214e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Pagodroma_nivea,9.186525e+00,1.085739e+03,2.800000e-01,3.340000e+01,4.370000e+02,4.600000e+02,1.842063e-02,3.125500e+02,False,7.470565e+03,8.791575e-01,2.872276e-02,2.920526e+03,2.575550e+03,3.647193e+04,1.213886e-01,1.000000e+00,2.575550e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Pagophilus_groenlandicus,1.979751e+02,2.446805e+03,3.000000e-01,1.000000e+04,4.187019e+04,1.800000e+05,1.222729e-02,3.101500e+02,False,9.268370e+02,6.649992e-01,3.459600e-02,1.887648e+01,1.268547e+07,3.669195e+08,7.020943e-04,1.000000e+00,1.268547e+07,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Pagothenia_borchgrevinki,7.006655e+02,6.467977e+04,2.000000e-01,3.600000e-02,3.840000e+01,2.727000e+02,9.276471e-01,2.714500e+02,True,4.389815e+03,5.196071e-01,2.182647e-02,2.293951e+03,9.352060e+00,1.079727e+05,2.000000e-03,1.858678e+00,7.301906e+01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Pagrus_major,7.876880e+00,7.868588e+03,2.000000e-01,5.240000e-04,5.780000e+02,1.480000e+04,1.501777e+04,2.949500e+02,True,7.493568e+01,8.251206e-01,2.206600e-02,1.843712e+01,3.354246e-01,5.722414e+05,2.000000e-03,6.087483e+00,7.621395e+01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Pagurus_bernhardus,1.169902e+03,3.827565e+03,1.700000e-01,1.800000e-05,5.000000e+00,5.400000e+01,6.270305e-01,2.831500e+02,True,3.868336e+01,9.998941e-01,2.051529e-02,9.423949e+01,5.878972e-06,4.654185e+00,2.000000e-03,8.101238e+00,3.264088e-03,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Palaemon_elegans,1.000000e+01,4.000000e+02,1.700000e-01,8.500000e-05,5.000000e-01,1.430000e+00,8.070237e+00,2.931500e+02,True,2.365317e+01,9.877996e-01,1.741800e-02,6.514416e+01,3.616669e-03,5.641513e+01,2.000000e-03,3.131998e+00,1.205126e-01,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,test
Palaemonetes_pugio,2.000000e+01,4.000000e+02,1.700000e-01,2.000000e-04,4.400000e-02,1.000000e+00,1.330000e+00,2.931500e+02,True,8.577235e+01,9.917114e-01,2.068070e-02,2.989075e+02,4.063599e-03,1.362094e+00,2.000000e-03,2.779125e+00,1.002786e-01,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,train
Palaemonetes_varians,2.000000e+01,4.000000e+02,1.700000e-01,2.740000e-04,5.800000e-02,1.200000e+00,4.411765e-01,2.931500e+02,True,9.678446e+01,9.952084e-01,2.187924e-02,2.931203e+02,3.217264e-03,3.551278e+00,2.000000e-03,2.517237e+00,5.860244e-02,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,train
Paleosuchus_palpebrosus,4.058794e+01,1.467270e+04,3.000000e-01,5.000000e+01,5.296684e+03,1.200000e+04,1.228131e-01,2.951500e+02,False,5.851277e+02,5.780158e-01,3.245718e-02,2.249898e+01,8.572231e+04,2.592995e+07,8.593910e-04,1.000000e+00,8.572231e+04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,train
Paleosuchus_trigonatus,4.105000e+01,1.107373e+04,3.000000e-01,5.000000e+01,1.601312e+04,2.000000e+04,4.334581e-02,2.951500e+02,False,4.237109e+02,8.611258e-01,2.362021e-02,2.024875e+01,2.039748e+04,1.088689e+07,7.768700e-04,1.000000e+00,2.039748e+04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,test
Pandion_haliaetus,7.655437e+00,1.643934e+03,2.800000e-01,5.030000e+01,1.545650e+03,1.627000e+03,5.839651e-02,3.131500e+02,False,4.801465e+03,9.628660e-01,1.963647e-02,1.325692e+03,1.105495e+03,3.003904e+04,5.425931e-02,1.000000e+00,1.105495e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,test
Pangasianodon_hypophthalmus,4.641682e-01,5.055722e+03,2.000000e-01,7.000000e-04,3.000000e+03,4.400000e+04,5.821956e+05,2.971500e+02,True,9.266333e+02,4.500000e-01,1.111344e-01,2.458133e+01,1.477102e+00,9.329470e+06,2.000000e-03,1.498347e+00,4.975031e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Pangasius_pangasius,4.641682e-01,5.055722e+03,2.000000e-01,1.200000e-03,2.100000e+03,2.197000e+05,1.176153e+06,2.971500e+02,True,1.699511e+03,4.566700e-01,2.387000e-02,1.046776e+02,4.365924e-01,1.559420e+06,6.168847e-03,3.249410e+00,1.509508e+01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Pangshura_tecta,4.435841e+01,2.780647e+03,3.000000e-01,9.140000e+00,7.393106e+01,1.795000e+03,4.747096e-02,2.971500e+02,False,2.182462e+02,9.049916e-01,2.402108e-02,2.105594e+01,3.564900e+03,4.076159e+04,8.471422e-04,1.000000e+00,3.564900e+03,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,train
Panopea_abbreviata,1.179658e+00,6.286396e+04,9.000000e-02,2.800000e-06,1.138925e+01,3.000000e+03,3.483713e+05,2.911500e+02,True,1.960970e+02,8.000000e-01,3.226568e-02,1.711038e+01,4.103088e-04,2.329710e+03,2.000000e-03,1.000000e+00,4.103088e-04,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,val
Papasula_abbotti,1.143212e+01,1.945024e+03,2.800000e-01,6.000000e+01,1.472500e+03,1.550000e+03,8.226121e-03,3.137500e+02,False,1.820796e+03,9.312553e-01,1.705436e-02,3.785643e+02,4.318576e+03,1.557697e+05,1.564636e-02,1.000000e+00,4.318576e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Parabuteo_unicinctus,7.043002e+00,1.284323e+03,2.800000e-01,3.000000e+01,9.747000e+02,1.026000e+03,8.759477e-02,3.131500e+02,False,2.602788e+03,9.553523e-01,2.354692e-02,6.421084e+02,1.572050e+03,4.647593e+04,2.630627e-02,1.000000e+00,1.572050e+03,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Paracheirodon_innesi,2.932222e+00,1.070261e+03,2.000000e-01,5.200000e-04,1.600000e-02,1.360000e-01,5.606108e+00,3.001500e+02,True,6.927449e+01,5.507158e-01,2.228403e-02,8.920364e+01,1.407497e+00,8.343438e+01,2.000000e-03,1.000520e+00,1.409991e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Paradigalla_brevicauda,4.082900e+00,6.658494e+02,2.800000e-01,1.200000e+01,1.615000e+02,1.700000e+02,2.252762e-02,3.147500e+02,False,2.744855e+03,9.793560e-01,2.993113e-02,1.199574e+03,3.033261e+02,5.057734e+03,4.898616e-02,1.000000e+00,3.033261e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Paradisaea_rubra,3.388807e+00,8.877992e+02,2.800000e-01,8.000000e+00,1.567500e+02,1.650000e+02,4.505523e-02,3.147500e+02,False,2.252588e+03,9.891070e-01,3.436845e-02,9.065331e+02,1.262347e+02,2.725721e+03,3.708401e-02,1.000000e+00,1.262347e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Parailia_pellucida,3.439612e+00,1.931475e+03,2.000000e-01,1.500000e-04,8.300000e-01,1.280000e+01,5.177391e+01,3.001500e+02,True,1.605835e+01,9.199118e-01,2.200000e-02,1.479880e+01,6.081020e-02,4.596431e+02,2.000000e-03,2.223953e+00,6.768726e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Paralabrax_auroguttatus,1.040838e+01,1.614600e+04,2.000000e-01,2.700000e-04,7.420000e+02,6.500000e+03,5.390808e+03,2.903500e+02,True,2.346604e+02,7.049434e-01,2.124350e-02,1.866796e+01,1.743987e-01,8.832502e+05,1.000000e-03,1.400318e+00,4.799500e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Paralabrax_clathratus,1.718768e+01,2.031420e+04,2.000000e-01,2.700000e-04,4.780000e+02,4.313000e+03,4.284687e+03,2.879500e+02,True,2.950062e+02,5.207594e-01,2.397800e-02,1.780187e+01,3.434270e-01,1.099932e+06,1.000000e-03,1.232116e+00,6.433455e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Paralaudakia_stoliczkana,3.981993e+01,2.491590e+03,3.000000e-01,4.816587e-01,2.642957e+01,6.930000e+01,5.418227e-02,2.961500e+02,False,8.996340e+01,6.896631e-01,4.736744e-02,1.637345e+01,1.511770e+03,1.025375e+05,2.000000e-03,1.000000e+00,1.511770e+03,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Paralithodes_camtschaticus,1.277233e+03,3.884917e+04,1.700000e-01,5.240000e-04,8.400000e+02,8.000000e+03,3.088869e+03,2.801500e+02,True,2.869487e+02,5.151773e-01,2.285070e-02,6.738785e+01,5.162976e-01,2.771042e+06,2.000000e-03,5.464195e+00,8.587577e+01,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,train
Paramesotriton_hongkongensis,2.500000e+01,3.759500e+03,2.800000e-01,1.280000e-02,4.647721e+00,1.080000e+01,8.219178e-01,2.931500e+02,False,1.119146e+02,6.073524e-01,2.665208e-02,3.599155e+01,3.637691e+01,2.462887e+04,2.000000e-03,1.000000e+00,3.637691e+01,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,train
Paranotothenia_magellanica,1.133240e+02,2.127253e+04,2.000000e-01,2.680000e-04,1.400000e+02,1.500000e+03,5.923133e+01,2.810500e+02,True,2.561123e+01,9.768120e-01,2.376808e-02,3.532270e+01,2.774707e-02,1.998069e+04,2.000000e-03,1.493967e+01,9.744735e+01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,train
Parapocryptes_serperaster,4.157808e+00,8.093866e+02,2.000000e-01,2.100000e-04,2.100000e+01,6.730000e+01,5.782156e+01,3.018500e+02,False,5.358025e+01,9.500000e-01,1.943495e-02,1.488313e+01,3.769372e-02,4.644888e+03,2.000000e-03,1.000000e+00,3.769372e-02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Parargyrops_edita,1.183647e+01,3.456248e+03,2.000000e-01,3.200000e-04,4.113981e+01,5.410000e+02,1.864010e+02,2.913500e+02,True,8.685644e+01,9.261517e-01,2.782300e-02,1.839858e+01,8.005890e-02,2.179103e+04,1.056765e-03,1.582008e+00,3.188357e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
